Comment,Label
اتكلمى بلغة بلدك يا بقرة لانك ما تعرفى تتكلمى. نعم انتى ملكة ملكة الخنازير. اكبر خنزيرة,Negitive
نجبي لج يا كلبه شجابج شخلاج على راغب هو شسوالج. هسه,Negitive
ياطقاقه راغب علامه تاج فوق رأسك فاهمه ياكذابه الكل الي تقوله كذب فكذب يادبه انتي انتي وخشمك تفوو عليك ودي اشوف مره فيك انوثه,Negitive
"والله،خبصتونه،با،صخام،قحط،هاي،ام،الوصخ،احلام،احلام،قحط،هاي،الداعشيه",Negitive
اسكتي لج بقرة😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Negitive
متخلفه مفروض تغسل الحمامات شرط يقطعون لسانها مو كفايه شكلها زي القرد قال ملكه الا خدامه طقاقه,Negitive
من متى المعفنة احلام بتحكي (إبناني),Negitive
لله طيح حضج سخيفه انت منو وحده نكسه ماتعرف تحجين كلبه,Negitive
انتي انجبي وكلي خراه انتي الدبا السمين سوي روجيم احسن تبق مغرورا,Negitive
ولله اكره أحلام جنهه مطي ماكل رمان ههههه تكول انه الملكه ولله قويه,Negitive
انتي وحد حت كلب احلى منك جبتي العار للاخليج,Negitive
ملكة  البقار  بقرة  يا قردة   يا  مسخرة   يا زبالة,Negitive
هذه اصلاً كانت جاموسة وبعد 333 عملية تجميل اصبحت بقرة. نقص معدن السيزيوم في دماغها أدى الى ظاهرة الكلام المشوش ولحالة نفسية لا تحسد عليها وهو الذي سبب لها جنون العظمة,Negitive
احلام حيوانة حيوانة هاي ام الكمل خلي تولي اصلن نانسي تسواها وتسوى راسها هاي ام الجرب احلام لحد يحبها,Negitive
طيح الله حظك,Negitive
احﻻم غبيه وقبيحة وجه واخﻻق,Negitive
الله يلعن منظرك ياحيوانة. شرموطة,Negitive
"والله لاخليجي،ولا لبناني تعرف تحجي، اصلا مصخرا البقره",Negitive
هاي الهايشه تريد سوي النفسهه ضجه اعلاميه علمود تشتهر هاي مكانهه باالهند تغار روحي الهند خلي ايعبدونج,Negitive
أّګلَيِّ خَرهِ وِنِجِبِيِّ أّحٌلَأّمَ جِنِجِ وِجِهِ قِنِدِرهِ,Negitive
ههه اي صح اكو فرق انتي بقره وهيه ناسي😂😂,Negitive
اكلي خره يختي,Negitive
هوءانتي كلج بقره تحشين علا راغب علامه,Negitive
الملك لله يا واطية,Negitive
انتي البقره,Negitive
أحلام ملكه ملكه ملكه وراغب سخيف ومنحط,Negitive
himara,Negitive
هي تافهه وراغب طلع صغيرعقلياريت ينقلعوالاثنين,Negitive
ياليت إني اضاجعها,Negitive
لعنك الله يا طقاقه يا زباله,Negitive
"هادي حايله وممحونه علي راغب وراغب مطنشها وحالقلها ومابدو ينيكها ومو معبرها وهاد يلي قاهرها لشرموطة احلام .. صدقوني معو حق يعني بدو ينزل مستواه لوحده متل هاي بدويه راعية غنم !!!!
طبعا راغب مستواه اكبر من هيك 
هذه وحده بدويه وسوقيه باله قال ملكه قال هه اتفو عليكي روحي روحي اعملي عمليات تجميل روحي وقال شو بتحكي باﻵل البدويه",Negitive
حلومه الخبله شماسوين تبقين طحشه وهايشه ومتلوكلج الرقه والانوثه وراغب يسوه راسج,Negitive
بقرة ومش فاهمة وعندها نقص البهيمة دي,Negitive
مغرفه يا بقره,Negitive
هذي وحده كذابه طقاقه والله ماعندها سالفه ال🐒....🐵....ساذجه غثيث. ....,Negitive
احلام انت شخص جاهل وتافه مابعرف مين طلعك فنانه كلامك مافيه زوق ولا احترام,Negitive
بقره كويتيه تافهة,Negitive
عبيطة و بقرة,Negitive
والله بايخه انتي وفاشله كثيرر ههههه,Negitive
يا نعال يا احلام شنو هاي الزباله,Negitive
ملكة الحمير يلعن شكلك,Negitive
وين ماكووو واحد ميفتهم ومتخلف عقلياااا يسمعك يا خبله يا بومه ياريت لووو توصلين لشمس لو اصاله لو لشيرين لو لنانسي او اي مطربه ثانيه فانجبي ولظلين تلغين اوكي😠😠😠,Negitive
يا متكبره     انجبي لخاطر محمد,Negitive
بقرة 🐄,Negitive
آه يا حقيرة يا احلام,Negitive
ملكه تحت انعالي ههههه,Negitive
ممككن سيكس,Negitive
احلام مسخ,Negitive
هههههه زباله مهزله التاريخ,Negitive
يلعن شكلك ي بقرة ملكة البقر,Negitive
البقرة الضاحكة نصيحة الك لا تتكلمي لبناني ولا سوري لانك شوهتي هذه اللهجة الجميلة. احكي بلغة الجمال والبدووو والخرفان الي هي لغتك احسن الك. من تكونين انتي حتى تقيمين راغب علامة. انسان متواضع جدا انتي لا شيء امامه.,Negitive
أيا ملكه أيا خرابيط هذا تنكه مش ملكه,Negitive
جاب إيه ل إيه  راغب العملاق مع الجاموسة  أحلام هههههههههههههههههههههه,Negitive
بس صح راغب علامه واحد كلب وقذر,Negitive
أحلام شبه قرص الجلة,Negitive
البقره احلام حرام اذا تعرف تتكلم,Negitive
لم ارى في حياتي اسوأ من هذه القردة اللي اسمها احلام وتقول لديها جمهور نعم جمهورها القردة ومن فصيلتها القبيحة فقط,Negitive
انت بقرة وناقصك شوال تبن تعلسي بليل,Negitive
يلعنك شرموطه,Negitive
"احلام شخص تافه 
نص الكلام الي بتحكي ما الي علاقه في الواقع
مغروره وهي ما الها لزوم في عالم الفن",Negitive
اكلي خره بنت الكلب,Negitive
مخبله احلام متعرف هاي دا تسوي ...الملكه احلام… قصدها البقره احلام,Negitive
من هذه المتخلفة المغرورة  . ؟؟؟,Negitive
دفشه ع فكرررة,Negitive
عاهرة الكرة الارضية,Negitive
عباله حلوة جنه نعال,Negitive
بقره ال ملكه ال,Negitive
يا خرفانة,Negitive
البقره,Negitive
"من سماها ملكه ههههههههه
مسميه نفسها ذي 
ملكة السماجه",Negitive
الله ينعل ابو احلام لابو اليوم الخلا واحدة تافهة وحقيرة وبغيظة ورعناء مثلها تطاول على الناس وتقول انا ملكة انتي فين والملكة رانيا فين انتي فين وانجلينا جولي فين انتي فين والملكة ديانا فين ... اتفو عليك وعلى اشكالك الزبالة,Negitive
يا بشعة نانسي نجمة وجمال وجسم اشتري مرآه يا بشعة,Negitive
راغب نجم العرب الاول وكل ماشاهدناه تستحقينه يا تافهة يا بشعة,Negitive
ملكة العاهرات,Negitive
غبية انت اصغر من راغب يا دبابة الحمارة راغب اسم وصوت وحضور وانت عاهرة محترفة,Negitive
كس ام المكياج وجهها يابس,Negitive
اقرف اشي احلام الهتله والقرفه يعق ال مقهورين من الملكه يعق مفكره حالها ملكه😝,Negitive
ملكة على نفسك يا حمارة,Negitive
"ههههههههههههههههههههههه  متكبرة و مغرورة بففففف 

ضحكتني البقرة الضاحكة 

لا حول ولا قوة الا بالله",Negitive
هههههههه نتي ملكت القروده,Negitive
انت ملكه مال نعل,Negitive
الله يلعن من طلعك ف الإعلام طقاقه,Negitive
ملكة الحمير.  👉😂,Negitive
لعنة الله عليها تفف عليها,Negitive
غجريه,Negitive
نعل الله احلام يهو احلا هي لو نانسي بشرفكم,Negitive
ملكة على الطقاقات 💔😂👍🏻,Negitive
راغب شبيح كلب لبشار وحزب الشيطان,Negitive
ملكة ايه الله يخلي عمليات التجميل والله البقره أحلى منك,Negitive
ملكه القردة شكله يسد النفس,Negitive
احقر عباد الله راغب علامه الدرزي يعبد في البقر,Negitive
اكره الخدامه احلام,Negitive
احلام بومه وراغب الملك بل اختصار تبغي الف سنه حتاء توصلي الا مستوا راغب بحبك راغب واحلام بس كذب,Negitive
سود الله وجهك ياراغب عقاب الله شديد,Negitive
هههه والله احلام كويسة راغب علامة حيوان😒😒😒,Negitive
ملكة شو ملكة البقر أنا أسف يا بقر فعلن ظلمتكن,Negitive
يا بقرة والله أنتي مابتعرفي تحكي ولا بتحترمي ولا عندك زوق وشايفة حالك قلك أنتي فاشلة,Negitive
"المشكله واضحه للي يفهم 
أحلام تبي راغب ينيكها غصب وهو متقزز منها و رافض لهذا الشيء و بالتالي صارت مشكلة بينهم
اللي يشوف النسخ الأولى من عرب آيدول و يشوف كيف تتمحن عند راغب في الحلقات الأولى يعرف 
سبب المشكله ، و راغب ما ينلام لأنه يحتاج تكون شاذ عشان تنجذب لواحد مثل أحلام وجه الثور",Negitive
احلام عبدة والعبد عبد لازم تتعالج من امراضها النفسية طقاقة وعبدة تقول عن حالها ملكة ههههههه ههههههههههههههههههههههههههههه,Negitive
احلام عبدة والعبد عبد لازم تتعالج من امراضها النفسية طقاقة وعبدة تقول عن حالها ملكة ههههههه ههههههههههههههههههههههههههههه,Negitive
"هههههههههه

الشرموطة  ملكة",Negitive
"هههههههههه

الشرموطة  ملكة",Negitive
البقرة احلام كال ملكة تسمي نفسها,Negitive
"هاي معتوهة .... كل الخليجيين ""معاتيه",Negitive
حمااااااااااااااااااااااااااااااااااااااارة,Negitive
هه لا هههه هاي اكبرر دليل على انك بقرة هع ةهع كخ,Negitive
اكبر بلاعت عير احلام,Negitive
والله إنها موصاحيه هالمتخلفه أحلام تصرخ أنا الملكه ملكه على نفسج ومالج حكم عالجمهور ياحماره هذا رايج وأحنا راينا إنتي هبله الفن,Negitive
مو هذا راغب علامة فرخ. لأن انتي مو لبنانبه هاي القحبه نانسي لبنانيه  كلها عمليات التجميل خرا على كل لبنانيات كلهم عمليات التجميل,Negitive
وحدة مغرورة وكلبة بنت لكلب,Negitive
بقره بتتكلم يا خره,Negitive
بقره بتتكلم يا خره,Negitive
خره بالسماح ملكه,Negitive
ياشين السرج على البقر الكلام اللبناني زي الخرا منك يا طقاقه يا راعية الدفف,Negitive
ليش تحكي لبناني يا ندلة احكي ب لغتك يا ساقطة,Negitive
هههههه الغورلا قال ملكة قال,Negitive
يلعن تاريخ الام بي سي لابو صاحبها القواد لابو اللي سماك ملكة ماسونيه شيطانية,Negitive
على زبي احلام وراغب,Negitive
كس ام راغب ابن شرموطه مغرور وصوته نهيق حمار وكندرة احلام بتشرف راغب الوسخ وعيلته ..,Negitive
راحت ام اللغه يا بقره,Negitive
لا كيد راغب علامة مو انتي راغب علامة نجم من نجوم الوطن العربي اما احلام بقرة من الوطن العربي,Negitive
احمير الخاليج,Negitive
هههههه عن جد بقره تتكلم,Negitive
انتب لازم يسموكي ابهام ابقار اغنام مو احلام ملكة التبن والشعير بقرى متحركه كتله متحركه من الغباء,Negitive
يا احلام انتي تبغين نيكه من راغب وترجعين ملكة الزمايل,Negitive
تبآ لكي نكره 😜,Negitive
هذي حيوانه مو ملكه,Negitive
اكرهج اكرهج احلام تاف بت الخراانعال ابوج,Negitive
اهي الحماره سمت نفسها ملكه على كيفها ههههههه,Negitive
احلام ضراط الخره راغب مسكين الله يعينه,Negitive
انتي بقره اساسا,Negitive
الوليه دي مجنونه,Negitive
طاح حظك وحظه لي معلق يكول تسون كعب احلام هذا كلام ينطبق عليك فقط ااثول,Negitive
تكلمي بلهجتهج يابقره لخليج وشكد دكولين اتحدى واثقه بنفسج ومسوي نفسج ملاك وانتي خيسه ياثوله شكد مكروهن اتق لله ياعوبه,Negitive
"انت كلك مشاكل .

تقول انوثة انتي شيميل. 
.
الانوثة نوال الزغبي + شمس الكويتية + هيفا + مريام + ناسي عجرم + علا الفارس مقدمة برنامج في السبوع الانبيسي. 

فديت ماذكرت عسل. 

تقارنيين نفسك بالنعمة .

احلام انتي نقمة روحي اشتغلي في محطة بنزين. 

هههههههههههههههههههههه",Negitive
"انتي مريضة احلام نفسيآ .
.",Negitive
لك والله زعلان عليكي مفكرة حالك حلوة و انت بقرة لك انت شو بتيجي جمب نانسي و راغب خلص بكفوكي هدول الكلمتين,Negitive
"لعنبو وقتٍ صارت هالاشكال اشهر من نار على علم،،،القواد وليد ال براهيم ملمع هالعبده",Negitive
راغب ما بيسوى خرى أحلام قصدي سموم الملكه احلام أم فهد و راغب خرى و صوت زيه خرى  و هو ما بيسوى كعب رجل سموم الملكه احلام أم فهد🏤🏤🏫🏫👑👑👑👑👑👑 وهي ملكه على العرش و ملكه على الكون كله,Negitive
اتفوووووووووووووه على شكلك ط ي ز ي انضف من شكلك أستغفر الله العضيم,Negitive
احلام حيوانة عل اي اساس تتكلمين ع الحكام الامريكيين بس همة بقوا ماتعاركتي وياهم امداج يامطي,Negitive
اشكد اكرههج والله انتي موحلوة لو ادري عليمن شايفة حالج جنج شمبانزي احلام مو ملكة بل عجوز الشنطاء,Negitive
هبلى مغروره العبده,Negitive
ان شاء الله ما نشوفها في الموسم القادم ...لأنها والله ما تسوى درهم هاذ المخلوقة المتعجرفة,Negitive
قالت :انا الملكة الملكة   اقول يا ام براطم يا الطقاقة يا الجزمة ملكة العرب وﻻ طقاقة العرب مكانتك راح تكون زي ما هي يا التجنسة,Negitive
الله يلعن أبو قملك .. صايره تحكي ب الأل و أولنا .. نسيتي حليب النياق والصحرا خلي لغتك مردوده عبيئتك ... كل شعب الخليج وبكل عشايره عراسي . بس هاي التياسه بتشتريها مشترا,Negitive
رخيسة روحي تقودي راغب علامة احسن منك,Negitive
رخيسة روحي تقودي راغب علامة احسن منك,Negitive
ياعلى انت العاهر ولا تغلط على احلام ياحاقودين عليها موتو حر هي الملكه وبس,Negitive
من زين راغب الوسخ الخنيث الكافر يحط راسه القذر بالملكه احلام النسونجي,Negitive
تروحين فدوه راغب علامه انتي وعشيرتج يا ..وسخه جايفه كبل الهاذه وجج الزرك,Negitive
روحي تخراي انتي اصلا مش فنانة راغب احسن منك بالف درجة تفو عليك,Negitive
دي عار على الفن,Negitive
راغب لسانه وسخ,Negitive
اتعس وحدة أو زبالة أحلام لو تسكتين اشرفلج حقيرة,Negitive
احلام ملكة الفشل والتفاهه والهبل والجهل وخصوصا خصوصا ..ملكة التناقض ...والله عار انها تنتمي للعرب والمسلمين,Negitive
عجوز خرقاء اتقي الله مغير فلوس للي معك ولا انتي ماتسوي كيلو بصل لا صوت لا جمال لا تقافه معك  وكم كم من عمليات تجميليه في وجهك مع ذالك مازلت قبيحه اتقي الله وصون قدرك وشرفك وقولي اللهم لك الحمد والشكر الي اعطاك ورزقك ياليت تكون شاكره لله افضل من صوت طرب والغناء وعفكره صوتك مين قال حلو والله صوت  زفت,Negitive
انتي جنج الوحش وسابية الدنيا,Negitive
انتي شنو الجابك الى الاهجه البنانيه ام الوصخ الله يلعنك ياام علك,Negitive
ااكلي نعل يااا اااحلام الهبله انتي تغااررري من ناااانسي,Negitive
اوف من هاذي الطقاقه متى تفكنا وتنقلع من الخليج قال فنانة العرب جزمة العرب,Negitive
احلام اهواي تاكل خرا حشاكم,Negitive
عجبتني احلام كتمت هذا الخنيث ميشان صدق انها ملكة👍👍,Negitive
بﻻ زحمه انجبي ﻵن انتي زفت ومتعرفين تحجين وينج وين حجي لبناني شنو تستحين من اصلج وبلدج,Negitive
اكلي خرة هم عاجبتج روحج جنتي قبل جنج بياعة سمج اللة ينطي التجميل السواج هيج,Negitive
متكبرة جداااااااااااا وبايخة اووووووووووووووووووووووووووووووووى,Negitive
ادري هوه برنامج تلفزيوني انتي يالهايشه احلام اسوين مشاكل عليمن اشو لا شكل ولا صوت بس هوه هذا الخليجي كلب يصير يدور مشاكل,Negitive
انتم يالعراقين اكلو خرا عارفين حقدكم على الخليجين لانكم اتتم تعبدون ايران  تفو على من اسسكم يا قتلت ال البيت,Negitive
كلي خريس,Negitive
البقره الضحكة,Negitive
احلام بقره شايفه نفسهاء ومغروه باسمهاء في الفي الي بنته على مدى 33سنه ولمن تقول انا ملكت الفن وانا وانا تحسسنا ان فرعون عايش الى هاذه الحضه,Negitive
احلام كلبه محد يحبها,Negitive
طز فيها احلام,Negitive
والله اكرهه البومه هاي,Negitive
البقرة احلام 😂😂😂,Negitive
انت دائما تذايقيه يا بقرة,Negitive
أحلام البقرة ساعة تتكلم مصري ساعة خليجي ساعة لبناني ولله اتضحك اني شفته على الفيس رايحة للحج وطاكة صور سلفي مع الزلم وهمة عايفين مكة المكرمة وطاكين وياهة للجحشي بنار جهنم أنشأ الله نكسة مكة,Negitive
ههههههه احلى شي تدايئت ههههههه تتكلم لبناني الخبله,Negitive
ههههههه احلى شي تدايئت ههههههه تتكلم لبناني الخبله,Negitive
نيشان خرا بيعرف انو مصلحته مع راغب ومحسوبيات,Negitive
بالفعل هذا العاهرة أحلام البقرة 100% هههههههههههه انتي واهلك ترحون فدوى الى حذاء راغب علامة السبر ستار,Negitive
هههههه طز براغب وطز بحلام,Negitive
تلحسي طيزي شو بيخ,Negitive
أسخف فنانة على وجه الارض,Negitive
"فعلا راغب تافه مهزوز الشخصية والدليل خلف الكواليس  يوم يقول أحلام ضوجتيني وهي ماردا علية  لأنه تافهة وسخيف   أحسن يطلع راغب من البرنامج ماله اي قيمة بالبرنامج ودائما  راي احلام يفيد المشتركين اكثر من رأي  راغب اللي جاي يتغزل بنانسي وكل المتابعين ان طلعت احلام محد راح يشوف ارب ايدل
ولاتزعلين احلام من الحاقدين لأنك  ناجحه وهم غيرانيين منك ومن فلوسك.. طنشي وخففي الظهور الإعلامي  نصيحه  لأنهم يتصيدونك بالخطأ  بالذات نيشان وشاكلته وقللي كثر الكلام لإن زمان قالوا اذا كان الكلام من فضة فالسكوت من ذهب",Negitive
لج اكلي خره وسكتي,Negitive
لجانتي بيزه ماتسوين يا ملكه ياقندره,Negitive
ياناس وش الحل مع ذي البقره,Negitive
اكلي خرة شكد تمسلتين,Negitive
حقيرة كلش اكرهج,Negitive
راغب تاج رأسك يا خنزيرة بكرهك كتير 😠,Negitive
احلام بنت حرام حقيره و قليل ادب و قبيحة,Negitive
حرام جنه قرده,Negitive
هي انسانيه زباله مابتعرف شئ,Negitive
طقاقه وخقاقه  كبرت خرفت,Negitive
راغب علامه انا انصحك نصيحه تلبس تنوره اوفستان وتجلس جنب ننسي ياحمار,Negitive
راغب مافيه رجوله فيه انوثه لعنه الله عليه وبعدين,Negitive
بسسس لان كان يغازل نانسي وانابيلا غارت البقره,Negitive
احلام كريه وجه تقول كلب  تفو على  وجه,Negitive
شلوش الجن هدا المره كلبه حقيره قا إنتي جعلش موت,Negitive
والله هاي اكبر بقره ابي نعال ابي نعال ابدال ابي كنتاكي,Negitive
احلام ساقطه ... وكندرة راغب بتسواها ... على شو شايفه حالها ... فيها شبه من البوكيمون,Negitive
يا حيوان احلام,Negitive
احلام العاهره,Negitive
صح والله راغب علامه حقير ونانسى كمان حيوانه,Negitive
كس امج كحبه وجهه وجل العير راغب علامة تاج راسج كحبه,Negitive
احلام ليش مقهوره من احلى سوبر ستار الاستاذ راغب يا تافهة,Negitive
"ارسي ع بر يا حماره كثير وله كتير !!
تدايئت هههههههه يا حبيبي 
لا تدلعي ابوس اديكي !!",Negitive
هبلة مجنونة كلبة تتكلم عن راغب وراغب فنان قبل ان تكتشف الامارات نفسها,Negitive
الله يقصف عمرك و الله يطول بعمر راغب علامه اما صراحه ما بحبك ولا رح حبك انت مجنونه رسمي شوفيلك شي دكتور يعلمك اللباقه و حسن الكلام اووك يا مجنوونه,Negitive
هايشه وشايفه رووحه. العووبه….. ولج انَـỲǑŲـْتي تغارين م̷ـــِْن نانسي تموتين م̷ـــِْن شحاطت نانسي… وتموتين م̷ـــِْن تشوفيهم هيه وراغب يشاقون ويضحكون… انَـỲǑŲـْتي كلبج يشتعل نار.. =D (..هَّـَِـَِہْہْـَِہْـَِہْـَِہْہْـَِـَِ[X_X]ـَِـَِہْہْـَِہْـَِہْـَِہْہْـَِـَِاٌاُاّيٌَ..) =)),Negitive
احلام بحاجة الى غنمات اثنين وخروف تسرح فيهم    شو جابك على عرب ايدول حتى كلام ما بتعرف تتكلم صارت  تخرب اللهجة اللبنانية  هههههههههههههههه خبلة,Negitive
شنو بقره حوله و تسولف و الله مجموعة كلاب كلها جرب و اخليهن يقطعنها يا سافله يا.........الخ,Negitive
احلام  انتى بصراحه  قمه القرف,Negitive
احلام البقره ولج مللتيني ولله وجه 👞 لا اتشوفينه خلقتج الزفره و اشلوبج همجي لو باقيه على مهنه الرقص احسن الج و اتلوكلج اشو جنج 🐂  روحي احسلج موتي انتحري يمعوده مو دقيتيني محد ايحبج بس الشواذ,Negitive
ولج تشبهين بسطال الحشد الشعبي والله شايفه روحهه بيبيتي احله منج هههههههه,Negitive
تف عليها حقها متحب راغب لان الوحيد اليبين هيه قندره مو ملكه من واحد يشوفلها قيمتهه تصير عصبيه اصلا هيه زلم اكثر من راغب علامه ههههههههه كبر,Negitive
Very stupide 👎👎👎👎👎👎وعن جد حقيرة اكرها موووووت,Negitive
"والله محد يسمعه هاي العوبه انتي وين وراغب وين انتي صوتج مثل الحمير
 \\ وراغب صوته عسل عسل",Negitive
عفيه هذي القرده اشكد مضغوطه من راغب علامه😂😂😂,Negitive
اه يا سخيفه ثقافتك صفر متخبيه وراء مكياجك لك مين انتي مستوى صفر مستفزه,Negitive
البقره الضحوك,Negitive
افهمو يا عرب يا جرب راغب شيعي متعصب واحلام تمدح باصالة وفضل شاكر اللي وقفو مع الثورة السورية وراغب مؤيد للاسد للعظم ...افهمووو با بهايم,Negitive
بقره الضاحكه,Negitive
بقرة ما تعرف تتكلم,Negitive
طيب تكلمي خليجي يابقره كلام اهل الخليج وش فيه حرام تكونين فنانه الخليج وانتي ماتعرفين تتكلمين بلهجة اهل الخليج ياحيوانه انتي حيوانه كبيره وزبالة الخليج الاولى,Negitive
طاح حظج ياعوبه يا هاشه ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه  تف على هاي الشولات,Negitive
راغب عﻻمة تاج على راسك يابياعة البصل,Negitive
لازم نيشان كان يكتب أنا والبغلة,Negitive
طززززز بيج يا عار مسويه روحها ملكة أم البعران,Negitive
هههههههههههههههههههههههه مين هالحمار لي سمها الملكة الملك لله,Negitive
الخليج = زبالة = احلام = الخليجيين شلع قلع,Negitive
"الله ياخذكم يا غجر يابهايم 
لا تعرفون تكتبون انشاء 
ولا كتابتكم صحيحة اخطاء املائية 
ولا حتى السب تعرفوا تسبوا زي الاوادم 
احاول افهم اش الشتيمه او السبة حتى يصب العرق مني 
الله ياخذكم",Negitive
ودير بالك تحجين على بنات العراق يا سافلة,Negitive
هههههه مو واثق انتي يحطوكي بحضيرة ويا البقر اخواتك,Negitive
اقول ياحلام اقلبي وجهك تراك قرف انعل ابوك وامك ضبعه ومتشببه,Negitive
تكلمي خليجي لعن الله ابو بلعومك,Negitive
احلام ممكن نعمل سكس انا و انتي ***&,Negitive
خرا عليك انتي ايش جابك على الانجليزي انتي حتى مخارج الحروف ما تظبط معك في العربي,Negitive
كس اختها,Negitive
راغب واحلام شطوتين لطيز واحد,Negitive
"راغب علامة مشواثق في نفسه.يحرق أم الثقة  الي عندك 
فعلا انك بقرة قالت انا  ملكة لاصوت ولا صورة.",Negitive
"يا جاهلة انت مرا دون يا عرة النسوان والله ضلموكي لما اتحسبت مرا 
aucune élégance qu'elle sauvage cette ignorante",Negitive
والله زبالة يا احلام قال ملكة ههههههخخخهههخخ,Negitive
ملكه البقر,Negitive
ههههههههههههههههه شبه الحمار والله,Negitive
يقطع عمرك ما ازنخك,Negitive
بس اريد اسال هاي الساقطه الخليجيه ام البعران ليش ماتتكلم بلغة الخليج تتطفل على اللغه البنانيه والمصرية ياعار,Negitive
"للاسف همجيه وربشه وكلامك كتير 
عشان كده راغب علامه كان معاك",Negitive
بقرة حلوب انتي ياغجر تقارنين وتحدين الامير راغب علامة,Negitive
البقره احلام,Negitive
انتي مجرد عبدة خادمة انتي استوردوكي من زيمبابواي لتعملي طقاقة أي تطبلي في الأعراس فقط نعم أنتي ملكة في أفريقيا ومن يشجعك مثلك من الخدم لا تقارني نفسك بأسيادك حتى أسمك ليس أحلام هذا أسم عربي وأنتي افريقية,Negitive
اقول كل زق يا احلام تعرفين تمصين 😡,Negitive
ام خيسه هيه الملكه ام زراب الهايشه ام الخيس ام سرجين ام الطرطيع العبده الوصيفه الزنجيه,Negitive
الثور الهائج احلام,Negitive
والله ما فيه بقرة احلي منك يا احلام و لو لا المكياج لكنت بقرة عادية  و تقارن نفسها بنانسي عجرم هاهاهاها,Negitive
و الله انسانة مجنونة...طقاقة..,Negitive
نيشان انسان غثيث وكريه جداً بالنسبه لي .,Negitive
راغب انسان قذر لا حياء ولا مرؤة ولا شهامة كل لحظة والثانية يتحيل فرصة يضحك ولا يفشل أحلام ... أشباه الرجال,Negitive
اكسوز مي يا طقاقه خفي علينا يا خرا,Negitive
احلام زق على ٤ شوارع,Negitive
هي مقرفة أكتر شي لما تحكي باللهجة اللبنانية احكي بلهجتك وخلص يختي,Negitive
مغروره  رجل في الدنيا ورجل في الاخره عجوز شمطاء راغب  احسن منك ياقرده,Negitive
البقرة الظاحكة  احلام,Negitive
شو ها لخريه هي  احلام يلي ما بتعرف تتكلم لا اسلوب ولا اخلاق والله اخوها الخنيث  اكثر انوثه عليها  قال هي زباله ملكه ملكة لبلوش على المزابل,Negitive
"اسلوب هالطقاقه بالكلام يذكرني بالوليد بن طلال....
بس هي ارجل منه ....... ضربه مزدوجه ياربااااه هههههههههه",Negitive
طول عمرك طقاقة يا أحلام.,Negitive
طييييييط ملكة ع روحك يا جاموسه ههههههه,Negitive
هاد الحيوان مذيع ولا محامي عن راغب ؟ جد انه احقر مذيع شفته بحياتي.,Negitive
لا احد يقول عنها دبدوبه كدا ادلعونها هاذي بقره اوو جامووسه 😁😁😁😁😁,Negitive
همجيه حديثة النعمه :)!,Negitive
العبده الحقوده,Negitive
انتي بقرة عرب ايدوب,Negitive
"يا بقرة اكيد بدو يكون له اختلاف مزاج مهو برج الجوزاء
وبعدين وجودك بكهرب. بالمعنى الجدا سلبي الله يخزي تناقضاتك وكذبك يا ملعونه",Negitive
زي الخرا واللهي,Negitive
"انت مفكرة نفسك فنانة 
طقاقة هبلة واشتهرت والله يخلي دكاترة التجميل يلي جملوك شوي حوليك من شمبانزي الى نسناس",Negitive
غبية,Negitive
"ياشيخ تفو عليك يالاندرتيكر خليجيه يالطقاقه 
وتقولين تدايئت اول شيء طالعتي بالمرايه يوم تقولين الكلام الشاميين لما يجون اي دوله من دول الخليج مايغير لهجته عشاني تروحين تهرجين يعنني شامي تفو على ذى الوجه",Negitive
"احلام انتي فاااااااشلة 
تالقرة السعيدة 
تبي كنطاكي",Negitive
شكون هادي الكلام ما تنطقو مليح حمارة  حاسبة نفسها ملكة هههههههههههههههه ملكة القرود,Negitive
احلام  حقيره,Negitive
ههههههههههههههههههههههه   قاعدة تاكل  خرا  وتقول دس مومنت يعني السنة ههههههه  يلعن شرفك عاملة حالك تحكي أنكليزي  يا قردة,Negitive
"أنتي  ملكة يا قحبة يلعن طيزك المعفن يا مطمورة الزباب كلي تبن شكلك شكل الضبع من عمليات التجميل يا عاهرة 
أنتي كلمتين مناح ما تعرفي تحكيهم أدعي للبنان ألي علمك تحكي وتاكلي خرا",Negitive
احلالالالالالالالام انتي خراااااااااااااااااااااا على خراااااااااااااااااااااااااااااااا,Negitive
تفو عليكي يا احلام انتي عار على برنامج جايف وحدة بوله وسخه احلام شكد اكرهج يا قذرة لا تفهمين اي شي مكانك بلجوبة مال حيوانات مو برنامج مواهب,Negitive
سوقية حتى في ردها,Negitive
راعيه مشاكل هل الطقاقه . بس ناقصها بعد الطلعه اوريك,Negitive
يا زين هالعجوز لازالت تظن انها صغيره في عمرها وتعتقد انها جميله وتتكلم بدلع هههههههههههههههههههههه اله يهديها,Negitive
احلام انتي كفو يا ام فاهد يوم دعستي على شوارب الشاذ راغب,Negitive
يقطع عمرها الطقاقه هيي والشيخ تبعها,Negitive
الف عير بوجهج وجه اللي يحبج يا كلبة الام بي سي,Negitive
تقصدون المنغولية التافهة وجه الكلب احلام ؟؟,Negitive
والله اللى سماكى ملكه مش بيفهم انتى يسموكى زباله حتى هيظلمو الزباله,Negitive
تعليقاتك سخيفة متلك,Negitive
