Comment,Label
تخلصت من كل شيئ يجعل تفكيري سلبي,Positive
سبحان الله اول مره اسمع له وايقنت ان عنده حكمه وفلسفة صحيحة للحياة,Positive
صح اعظم مقدمة سمعتها في حياتي شكرا لك من القلب,Positive
فعلا كلامك خلاني أفكر كثيير بارك الله فيك وجعله في ميزان حسناتك,Positive
ماشاءالله عليك ياعبدالله بصراحة انت اختصرت لي الطريق لمعرفة الخطوات الصحيحة للبدء للتجارة الالكترونية مع العلم بأن لدي أكثر من محل وفروع لبيع منتجات منزلية بالسوق  بس ملاحظتي في السوق الالكتروني ان في منتجات كثيرة ومميزة مثلا في علي اكسبريس لكن المشكلة الوقت في طلب شحن المنتجات قد تكون معضلة لي ولزبوني يعني مدة اسبوعين او اكثر لوصول المنتج طويلة جدا ويمكن يفشل مشروعي بفقدان الثقة من زبايني السؤال هل في طريقة افضل لحل مشكلة مدة الشحن  جزاك الله خير,Positive
الله يرحم ابوك والله وجدت قناتك بالصدفة وماشاء الله تحية اليك🤩,Positive
راح اعيد الحلقه مره ومرتين وثلاث مشاء الله تبارك الله مليانه فوايد وتفتح مدارك شكرا لكم ولضيفكم العزيز  ساعات ما تكفيه ❤❤,Positive
ماشي أي بودكاست يجيد فن اختيار الضيف حقيقة الحلقة ممتعة ومفيدة وشفنا إبداع في طرح المواضيع ومناقشتها باسلوب متميز ومحترف💜,Positive
أفضل ما سمعت ما شاء الله كلام فعلا من القلب إلى القلب,Positive
الله يسعدك ي شعيب,Positive
حبيت كيف يسوي الحوارات مسلسل كويتي 😭😭👌,Positive
يقولون كان لدي أبوان في اللغة و ليس أبوين الفيديو ممتاز و قد حفزني على قراءة الكتاب و قد رجعت إليك الآن لأقول لك أني أنهيت الكتاب و شكرا لك,Positive
كفاية تنمر ترا البنت اغنيتها حلوه علا اساس انتو اغنيتكم حلو,Positive
محاضرة راائعة بارك الله في الضيف والمضيف,Positive
حقيقة اسلوبك اكثر من رائع ومشوق  شكراا لك اخي 👍👍,Positive
ما شاء الله عليك  الله يجزيك الف خيير,Positive
جزاك الله كل خير,Positive
ماشاء الله بدايه موفقه انك تضع كل شخص في بدايه الطريق وهو يتعلم,Positive
والله انك انسان ناجح وعندك شغف وذا الشي سبب كبير في نجاحك  عقبالي يارب,Positive
وعيه يدرس نقل لنا الثقافة والدين والأخلاق بأسلوب ممتع الله يكثر من أمثاله,Positive
الاغنيه فن تجنن مره ما قصرتو,Positive
الانسان هذا مبدع دائما كاطلته ❤,Positive
والله بطل صدق ردكس هو شكرك في فيديو له,Positive
بارك الله فيك أخي الكريم معلومات من ذهب,Positive
أمتع حلقة بودكاست مرت علي  الأستاذ ياسر اتابعه واسمع له من سنين طويله وبهالحلقة تألق بشكل غير عادي  نحتاج كثيرا مثل هالطرح إللي لامس كل شخص منا  منحنا الفهم والوعي في إصلاح علاقتنا بالله وأنفسنا  والمجتمع من حولنا  متعطشين جدا لمثل هذه المواضيع بعد غيابها الطويل عن الساحة  بوركتم,Positive
من أجمل البرودكاستات الي سمعتها في حياتي من طرح الحوار و النصائح و وايد اشياء و بصراحه بصراحه استفدت جدا ويعلم الله سمعت الحلقه حوالي ٤ مرات وكل مره ٣ ساعات طبعا و كمية نصائح و توعيه وفهمك للحياه و للمجتمع وللناس اشكركم بصراحه 🤍🤍☹️,Positive
كلام عمر هو عبارة عن حقائق علمية وانا ماني فاهم ليش اغلب الكومنت ضده,Positive
حلقة جدا متميزة نبغا حلقة مع عبد الله النصيان,Positive
استمر مقطع مفييد جدا,Positive
والله انت راجل انت عجبتنى كتير,Positive
الفكره جميله جدا,Positive
الفكرة مرا بطلة بس راح تكون احلى لو معايا شريك لان الموضوع يحتاج فهم اكثر☹️,Positive
والله العظيم م في كلام يعبر عن جماال الحلقه وقد ايش استفدت منها وغيرت فيني اشياء كثيره وافكار مغلوطه ي رب ضاعف الاجر لهم وكل من قام ع هذا البرنامج🤍🤍,Positive
شكرا على المجهود صراحة معلومات جد مفيدة اتمنى ان  تقوم بدورة بالمغرب أن شاء الله,Positive
إنسان حقيقي بمعنى الكلمة ممتنة لكم على هذا الثراء 💕,Positive
صراحه مبسوط منك جدا ربنا يوفقك اخي,Positive
الله يسعدك شكرا على المعلومات,Positive
حديث عميق عن الانسان باسلوب ميسر,Positive
بوركتم اعدت الحلقة اربع مرات وحملتها من كثرة الافكار القيمة ماشاء الله تبارك,Positive
كمية الوعي بالبودكاست هاذا مو طبيعبة ❤️❤️❤️❤️❤️,Positive
الله بس ع الأغنية تستاهل الاوسكار حسيت بتغير ف حياتي من سمعتها شكرا 😍🤝🏻,Positive
البرازيل  فريق اسطوري يقدم كرة جميلة خانه الحظ و اصطدم بعزيمة و قوة ايطاليا,Positive
الله يكثر من امثالك ي الاستاذ ياسر حلقة مثريه ومليئة بالمعلومات القيمة لن احصيها بمشاهدة واحده سأكرر مشاهدتها  احس من فتره طويلة ما شفت احد منه فايدة في برامج التواصل الاجتماعي الي يوافقني يعلق 👍🏻,Positive
تبارك الله شاركنا من كل كتبك,Positive
بارك الله فيكم و لكم و جزاكم الله عنا كل خير,Positive
استمري 🧢 هه,Positive
شكرا ع المجهود الرائع لو سمحت كيفيه التسويق لمتجرنا او لمنتجنا ع متجرنا,Positive
هذه القناة اكتشاف فعلا براافو الفيديو ممتع أكثر من قراءة الكتاب أصلا 😅😍😍,Positive
نطالب بـ جزء ثااني أجمل شي تابعته اليوم❤️❤️❤️❤️,Positive
سبحان من اعطاه هذا الكم من العلم و المعرفه نطالب ب اكثر من حلقه مع الدكتور ياسر,Positive
ما اروعك اخي العزيز مودتي لك استمر,Positive
رائع جدا انا عشت بالسعوديه أروع ناس,Positive
مو معقول كم رائع هذا علم يدرس نحنا بأمس الحاجه,Positive
شكرا ع التحفيز  💚🙂,Positive
كلام مفيد و صاحبه فصيح اللسان,Positive
أول تعليق 😃😃 أتمنى لك مزيدا من التألق🎈,Positive
الله يرحم ابوك ويوفقك بحياتك,Positive
اكبر صدمه شفته هو كتاب هذه اشكرك ياستاذ,Positive
هذي خامس مره اشوف الفيديوهات حقتك ياخي طريقة الإلقاء خطيره حقتك ننتظر كتاب ثاني وشيق مبدع بمعنى الكلمة 👍👍,Positive
بارك الله لك ولجهودك عسى تكون في موازين حسناتك,Positive
مشاءالله عليه نحسبه والله حسيبه هذا من تصنع به جيل الله يحفظه ويزيده من علمه❤,Positive
جزاكم الله خير الجزاء,Positive
الحلقة هذي جت في الوقت المناسب و الدليل المشاهدات ماشاءالله واضح علينا جميعا اننا نعاني في العلاقات و اتى ياسر لينور علينا شكرا ياسر,Positive
شكرن لك جزاك الله خير الجزاء,Positive
الله الله على هذا الشرح 👏👏,Positive
روعه الله يجزاك خير🤲🏻👍👍,Positive
افضلل بودكاست نطالب بحلقه ثانيه مع ياسر الحزيمي,Positive
الله يعطيك العافيه الف شكر لك 🤍,Positive
ابداع استمرو ماعليكم من الحاسدين يالله بقوم اعبي المسبح فل وانت طل كلمات لها معاني كبيرة هل من كلماتكم بصراحه إبداع,Positive
نادر اعلق ياخي وش الحلقة الخورافية لدرجة فضلتها و لي نيه ارجع اسمعها بتركيز ما شاء الله حلقة مباركة و رائعة,Positive
بالمناسبة تعلمت كل شي الا أداب الحوار  واحترام الكبير  وشكرا انك عرفتنا على الشيخ علي ال ياسين,Positive
افضل  لاعبين مرو بالكره السعوديه 👍💚,Positive
احترم المذيع ولكنه يحاول مايتصادم مع عمر ويمشي كلامه ويجامله ويسمح له يتكلم بكل شى حتى لو كان مو مقتنع فيه,Positive
جدا جدا مبدعين استمرو اغنيتكم أسطورية جدا جدا جدا 🧢,Positive
لحظات ادراك بكل كلامه,Positive
ياجماعة كيف اشكر الشخص هذا صراحه انا محتاج دوره مدفوعه كيف تشكر عبدالله الفوزان على طيبته ومعلوماته واناقه شروحاته,Positive
رائع وجزاك الله خيرا,Positive
من أجمل ٣ ساعات حقيقتا شكرا من القلب لي كل من ساهم في هذا المحتوى♥️,Positive
اللي يتابع الان دعواتكم له بالتوفيق 😊,Positive
واو واو ماشاءالله على الكلام ❤️❤️❤️ ليت الكل يسمعه حقيقي من افضل البرودكاست اللي سمعتها,Positive
رحمت الله عليه رحمه واسعه واسكنه فسيح جناته 🌹 💐 💐  أبدعت,Positive
أنت فخخم الله يوفقك أنا اتابعك اول بأول 🙏🏻🙏🏻,Positive
الله يبارك فيك ❣️,Positive
كلش حبيت الفديو شكرا هواي الك,Positive
انا جدا سعيده بهذا البرنامج والله شكلو فاتحت خير لان اول امس طلعت نتيجتي ونجحت بفضل الله في ظروف غامضه هه وحرفيا سألت نفسي ايش الخطوه القادمه😅,Positive
شكرا عمر لانك طلعت الشيخ علي آل ياسين,Positive
تعلمت منك اشيا كثير لكن الفديو هاذا بذات يختصر عمر من المجهود الله يسعدك ♥️,Positive
سافرت وسمعت الحلقة ولم أدرك متاعب الطريق وعالجت علاقاتي مع البشر وقد عدلت علاقتي مع كل مجتمعي القريب والبعيد وعلاقات الماضي الأليمة شكرا بحجم الكون للكل❤️🌹,Positive
استمر يابطل هذا الي نحتاجه ❤️,Positive
سويت لايك بس عشان الكعبة,Positive
خياال ماشاء الله عليك طريقتك جدا ممتعة 👍🏽👍🏽👍🏽👍🏽,Positive
الله يرحم ابوك و يجعله من اهل الجنة ان شاء الله ❤,Positive
احسن فنانه واجمل فنانه,Positive
شرح اسطوري والله  من بين افضل اليوتوبر العرب    احلى تحية من الجزائر,Positive
والله لما سمعته قال ثلاث سعات كذبت نفسي وكانها ربع ساعه ياسبحان الله ما اجمله كلامه خلانى اراجع نفسي في امور كثيره وددت لو جلس عشرين ساعه لاستفيد لكن البركه في القليل راح اعيد الانصات و ليس الاستماع فقط  اخذ نقاط لانها تهمنى اعتقد من اهم اسباب نجاح اطروحاته انه كان ينظر اليها بنظارة اسلامية والا ما كانت بهذا المنطق السوى تحياتى من الجزائر للاخوة في الحجاز سلام الله عليكم,Positive
استمري صوتك عجبني,Positive
جميل جدا الله يسعدك دنيا واخره,Positive
ياخي والله الادمي ذا مامنه اثنين,Positive
ياسر الحزيمي فيه قبول عجيب لدرجة ما مليت وانا اتابع الحلقة ٣ ساعات,Positive
الله عليك ياخي ميلان صدق اطلق فريق حتى بعد الحقب اللي انت قلتها لين ٢٠٠٨ وهو ماسك الجو 🌚❤️,Positive
كان نفسي تذكر من ايجايبات التواصل اﻻجتماعى اﻻستماع لحضرتك بارك الله فيك,Positive
شكرا اخي الكريم على المجهود المبذول من طرفك حفظكم الله ورعاكم,Positive
شفت  الناس يشاركون مقاطع قصيره كثير من هذي الحلقه بكل البرامج وكان اختصار عن مدى جمال الحلقه كامله وجيت اسمعها ♥️,Positive
وصولها والله شنب عداك العيب,Positive
ياخي اشتقنالكم🙁🙁🥰,Positive
رائعة رائعة راائعة❤,Positive
صراحه الكلمات روعه لما خلاص  بس اللحن ماش استمر يابطل 😂😂,Positive
انا احب نانسي عجرم,Positive
ماشاء الله على طريقة الاسترسال والسلاسه في الأفكار الحلقة عظيمه وعن الف كورس في العلاقات شكراا جداا يا ياسر وشكراا لتقديمك واسئلتك والهدوء مع ضيوفك يبو عمر❤️,Positive
يعجز اللسان عن وصف جمال هذه الحلقة 👍🤍,Positive
الله ينفع به وبعلمه يارب والله ان هالحلقة نقلة نوعية لكل من سمعها وشاهدها حلقة مستحيل أنساها ثرية وعميقة ومليئة بكل الأفكار اللي ممكن تمر عليك وتصادفها بحياتك او حتى ما بعد صادفتها رائع الله يجزاه ألف خير❤❤,Positive
جزاكم الله خيرا و نفع بكم و تقبل منكم,Positive
ماشاء الله بارك الله فيكم,Positive
ماشاء الله تبارك الرحمان كلام رائع واسلوب كثير راقي وممتع جزاكم الله خيرا تحياتي من الجزاير,Positive
اغنيه حلوه جميله اغنيه سباحه  حلو اسبح اسبح👍,Positive
يعطيك العافية انت صداقا انسان مميز في الاسلوب والطريقة والنزاهة,Positive
شكرا لك والله العظيم افادة ولا بالاحلام,Positive
بالشكل احس محترمه جدا جدا وراقيه,Positive
تعلمت في ثلاث ساعات اكثر ماتعلمته في ثلاثين سنه,Positive
انا وين عن كل هاذي الحكمة,Positive
اللهم احفظ ياسر الحزيمي ووفقه ويسر له اموره وارزقه الفردوس الأعلى,Positive
جميل طاقه اجابيه رائعة فينك من زمان ياشيخ 😂😂,Positive
عندما تسأل عن التميز والإبداع أنت تقول محمد النحيت,Positive
الله يرحم والدك و يجعل مثواه الفردوس,Positive
الله يقويك يا عبدالله كفيت ووفيت,Positive
استاذنا انت رووعه ربنا يفتح عليك متابع,Positive
من أجمل البرودكاستات اللي سمعتها 🌼وصف العلاقات وصف دقيق وبسيط 💕شكرا ع استضافة هالشخص الرائع,Positive
احلا شي انك تشرح هاد الي يميزك عن باقي القنوات 🤍✨,Positive
عنجد ماشاء الله 👍🏻❤️اصلا انا قريت الكتاب وما خلصته بس صراحه شرحه رووعه,Positive
اجمل ماقيل في ثلاث ساعات بدون ملل,Positive
شكرا على محتواك اللذي يفيدنا الله يوفقك,Positive
الثلاث ساعات حرفيا مروا بلمح البصر حلقة جدا مثرية فتحت دماغي على أفق جديد وفعلا فادتني بارك الله فيكم 🤍,Positive
الحمدالله اخيرا حصلت الشخص الصريح المتعاون بالمجال اتمنى لك التوفيق,Positive
ما شاء الله حديثه لا يمل منه  حفظه الله ونفع به,Positive
بارك الله فيك قراة الكتاب تلخيص جيد سأشاهد كل فيديوهاتك  و ساشجع اصدقائي على دخول قناتك يسعدني ان يزيد دخلك من اليوتوبتحية طيبة واصل,Positive
انا هكذا منذ وقت ليس بقصير  أفكر بهذه الطريقة عند وصولي لهدف صغير افكر بالتخطيط للخطوة القادمة اما الان زاد انتباهي واهتمامي اكثر بهذه النقطة  شكرا محمد محتواك رائع جدا,Positive
اللي أقدر أقوله لك ياعبدالله الله يفتحها بوجهك وين مارحت فعلا الله يصب الرزق عليك صبا فعلا إنسان يعطي من قلبه قلته قبل  وبقوله بكل فيديو تنزله الله يرضى عليك بس🙏🏻🤍,Positive
صراحة لنا فترة من هكذا لقاءات  والله استفدت كثيير  طرح رائع من الضيف الله يحفظه  شكرا فنجان,Positive
ياقوي قلبك ماشالله♥️♥️♥️♥️,Positive
رغم تعليقات الجميع التي تقول انه ما كان من الجيد اذاعة هذه الحلقة الا وانا اقولها اني اشكرك على هذه الحلقة  لسبب عميق لن يعلمه هؤلاء السطحيين,Positive
ماشاءاللهالله يبارك فيكم وفي امثالكم,Positive
الله يرزقك المال الوفير شككرا لك,Positive
حقيقي ماشاء الله حديث الاستاذ راائع ولا ينمل منه اعترف اني شفت الحلقه ٢,Positive
ما شاءالله جميل جدا,Positive
ربي يسعدك احس لايك ماتكفي,Positive
بارك الله بك على هذا العلم وعلى فكرك الراقي  وفقك الله,Positive
الله يعطيك العافية على تعبك,Positive
احبك غير منضورك للحياة كلام جميل,Positive
ياخي الدكتوور ياسر ياخي🥺😭😭,Positive
فيديو رهيب تلخيص رهيب شكرا الك على المحتوى المفيد,Positive
يايايايايا لروعة ماهذا والله جميل جميل جدا   ماهذه الغفلة,Positive
ماشاء الله الله يبارك فيهم من أجمل الحلقات  شكرا فريق ثمانية,Positive
بالتوفيق ابو عابد كفاية نواياك لنشر الخير والنفع ولو بفديو واحد 🌹,Positive
انت انسان رائع من جد,Positive
احلى مافي الحلقة صبن الخليل كوميدي برد على قلبي,Positive
ما شاء الله انت شاب والله ونعم الشاب أحسنت النشر,Positive
معلومات مفيدة في ميزان حسناتك,Positive
انت رهيب يا اخي ليش ما جنت ادري بيك 😩😍,Positive
انسان مبدع الله ينفع ب علمه المسلمين و المسلمات,Positive
شكرا مره ويعطيك العافيه,Positive
حلقة ععظظييممةة بمعنى الكلمة فسر أفكار عادية نعيشها كل يوم بشكل فلسفي رائع وخلانا ندرك كثير أشياء كنا غافلين عنها بحياتنا ونشوفها بزوايا أخرى الحلقة منجد مثالية ما اقدر اعبر عن جمالها فعلا أستاذ ياسر مبهر مبهر جدا ❤️,Positive
هه الله اكبر عليكم والابداع,Positive
بجد من أكثر الناس الي شجعتني ان استفيد من هوايتي وأنشئ محتوي عن الكتب وأشرحها شكرا من أعماق القلب وأتمني اوصل لمثل ماوصلت 🥰🥰,Positive
��🏻 يعطيك العافية,Positive
طريقة العرض روعة 😍,Positive
بصراحة من اروع البودكاستس اللي سمعتها بحياتي,Positive
بعادتي افتح البودكاستات اثناء قيامي باشياء عادية في يومي فتكون كالخلفية الا هذه الحلقة تركت كل شي واعطيتها اهتمامي الكامل  رائعة  ❤️,Positive
تحياتي الك استاذ عبد الرحمن ابو مالح ولضيفك الكريم حلقة ولا اروع والضيف جزاه الله خيرا متمكن بطريقة القاء وإيصال المعولمة  مزيدا من التقدم ان شاء الله,Positive
الله يوفقك ويسهل امورك,Positive
جزاكم الله خيرا على هذا المحتوي الطيب  ونفع بكم جميعا  من أفضل الحلقات مالم تكن أفضلها 💯❤️,Positive
شكرا شكرا شكرا حرفيا استراجية جدا جميلة و عندك امانه و مصداقيه,Positive
صراحه افضل مسلسل في رمضان الى الان,Positive
تبارك الله حب الناس لهذا الرجل دليل المشاهدات,Positive
بصراحة انت انسان تستحق كل الاحترام,Positive
الله يسعدك ويزيد رزقك والله مره تفتح عقلي عن التجارة الكترونية,Positive
كمية الامتنان عندي لا متناهية شكرا جزيلا للدكتور ياسر لكل المعلومات الثمينة اللي يقدمها💙,Positive
من اجمل ما سمعت في حياتي  لقد اختصرت علينا هذه الحلقة الكثيير ❤ نحتاج لمثل هذا المحتوى في الاعلام و المنابر و التطبيقات فقد ارهقتنا التفاهات,Positive
ابدعت  مشكور على التحفيز والطاقة الايجابية اللي خلتنا نبدأ نفكر فعلا بالخطوة القادمة,Positive
الله يجزيك الخير حبيبي ويوفقك ويرزقك اكثر وأكثر,Positive
الله يجزاك خير ويكتب اجرك,Positive
طريقه جميله في الشرح,Positive
من أجمل ماسمعت  ماشاء الله  أدام الله عليكم فضله,Positive
اغنيتك ذي تجنن وصوتك هنا مبين قديش صدق حلو استمري ع هالنوع🤍🤏,Positive
جزاكم الله خيرا فنجان  ثلاث ساعات من الانتباه الكامل والاستفادة الكبيره  جزاكم الله خير وأحسن اليكم جميعا,Positive
انت برنس وربنا 🔥💚,Positive
انت وين كنت من زماان,Positive
التصوير و المونتاج هذي المرة مختلف جميل لأول مرة,Positive
اسلوبه رهيب ياخي 😂❤️,Positive
انشهد انك افضل يوتيوبر يستحق الدعم وتغير حياة الناس الى الافضل,Positive
اناا ويني عن قناتك من زمان,Positive
لايك و متابعه تستاهل محتواك لطيف و يستاهل,Positive
كلام الكاتب جميل وتعليمي وواقعي وطريقة شرحك اجمل ربي يحفظك ويرحم باتك,Positive
استاذ عبدالله شكرا جزيلآ لكل م قدمت وسوف تقدم,Positive
مقدمة راائعة ومقدم اروع  يعطيكالف عافية 💝💝,Positive
بس سؤال من وين تجي بالابداع هذا  ما شاء الله تبارك الرحمان ❤❤,Positive
من افضل الأشياء اللي حضرتها ليوم,Positive
جدا استفدت واستمتعت فلكم مني جزيل الشكر والتقدير ❤️👌,Positive
الله يجزاك خير و يرزقك 🌹🌹,Positive
ماشاء الله عليك مبدع ☹️💕💕 وقناتك اكثر من رائعة شكرا لكل شي تقدمه استمر 👍🏻👍🏻👍🏻👍🏻,Positive
شعرها بيجنن ماشاء الله تبارك الله,Positive
يعطيك الصحا والف عافية,Positive
بعيدا عن ترهات وكذب وشعوذة التنمية البشرية هنا تظهر التنمية الحقيقية والعلم المفيد للانسان بحق شكرا  ياسر الحزيمي,Positive
الكتاب هذا غير حياتي كلها والله 🤍🤍,Positive
استفدت كثير ربي يسعدك و يسعد الجميع❤️,Positive
الله يرزقك من واسع فضله  شكرا,Positive
لقاء قمه في الروعة اسئل الله ان يزيدكم من فضله وينفع بكم جميعا,Positive
الله يوفقك ويجزاك خير,Positive
ياخي طريقة كلامه رهيب عجيب  احييك على طريقتك يا اخي,Positive
حبيت نهاية الإغنية والنقله المميزة 😫,Positive
صراحة اتمنى لو كل كتب العالم تشرحها انت❤️,Positive
شرح قيم جدا بارك الله فيك,Positive
زعلانه من نفسي جدا اني يستفيد منك ويحمل فيديوهاتك ونسيت كل دا اني اشترك وعلشان اسامح نفسي بعت لينك القناه لكل الغالين عندي 🙂,Positive
تستاهل رجال صاحب غيره ليش لحتى تطلع بدون علمه,Positive
جزاك الله خير توني لافيه عند واحد ب  ريال,Positive
أشاهد الفيديو بعد ٩ شهور من اصداره واستمتع بيه كدا  والله انك هايل يسلم اللي علمك,Positive
ماشاء الله ناصر شرحك رائع ❤,Positive
معلومات واضحه يعطيك العافيه,Positive
ممكن افضل شئ شفتها في حياتي ناس ضيع كثير بدون هي حلقة,Positive
فعلا استمتعت واستفدت بطرحك اهنيك صراحة 👏🏼 من زمان كنت ادور قناة مفيدة بهذا الكم من الفايدة والمتعة,Positive
رائع بأتم معنى الكلمة👍,Positive
شرحك شي جميل جدأ ولكن باقي في شغلات كثيره تصميم المتجر و الدعم الفني حقه و شغلات كثير الشحن لزباين و التغليف صعب الواحد يسوي متجر فقط بس بهذي الخطوات,Positive
عمر مالك دخل بلي يسبو وكمل بمحتواك وموفقق,Positive
مبروك المليون سبسكرايب,Positive
اشكرك اخي العزيز وربي عجبني شرك للكتاب واستفدات منه شكرا,Positive
كلام معقول احبها 😍😍,Positive
طال عمرك 🇪🇬❤️❤️🇸🇦,Positive
اجمل كتاب اسمع لحد الان,Positive
الله يعطيك العافية و يزيدك,Positive
من اول مقطع شفته لك بحياتي كان عن طريق الواتز اب  ما انتظرت حتى اخلصه من كثر جماله دخلت بسرعه اليوتيوب عشان اسوي لك لايك و سب سكرايب وما تفوتني مقاطعك  الله يرزقك ويرزقنا من واسع فضله,Positive
ما شاء الله سبحان من وهب الإنسان هذا العقل,Positive
اشكرك علي المقطع الجميل ملي با الفايده,Positive
من أجمل وأروع القنوات شكرا كثير كثير الك ناصر محتواك مقيد جدا وفدني كثير واستمر لك مني كل الدعم واتمنى لك التوفيق,Positive
إبداع والله ربنا يحفظك,Positive
جزاك الله خيرا والله يسعدك,Positive
حد يعرف اكونتات تويتر للشخصين الجمال العظماء دول,Positive
��🤣يفوز المقطع 🤣🤣,Positive
ربي يوفقك انشالله دنيا واخره❤👏,Positive
ساعات تمر عمرك مشاهدا لهذه الحلقة لاكنك ماندمت عليها ابدا شكرا للضيف والمضيف ولكل من ساهم بهذه الحلقة  امتعتونا فنحن بأمس الحاجة لمثل هذه الحلقات وقتنا الحالي 🙏♥️,Positive
حوار لطيف شكرا لكم,Positive
فعلا ابداع استمر بهل طريق فعلا استفادييت 👍,Positive
الله يعطيك العافية,Positive
كلامك يصلح تسوي له فلم,Positive
محتوى قناتك رهيب ♥️,Positive
ما فيه ولا كلمة بالدنيا توصف هذي الحلقه الرائعه كنز عظيم 🤍🤍,Positive
بتعجبني كتير شخصية نانسي ذكية قويةو جريئة,Positive
لقاء جميل و ممتع و فيه كمية معلومات جميله,Positive
الله يسعدك ويرزقك من حيث لا تحتسب,Positive
جدا ممتاز الله يوفقك وييسر امرك يارب 👍🏼❤️,Positive
من اجمل حلقات البرودكاست مع احترامي لكل ضيوفك السابقين الثلاث ساعات مرت علي بسرعه و استمتعت كثيرا و استفدت شكرا لكم ❤️❤️,Positive
مشاءالله كمية ابداع مش طبيبعي تبارك الراحمن اقصر ثلاث ساعات سمعتها,Positive
راائع ممتاز استمر   شكر لك  الناس اللي تحمل افكارك كثيير لكن المجتمع لا يزال يعاني من  اللى انت خابر سلام,Positive
رووعة  حبيت يوم يقول لولده اعتذر مني لانك زعلت زوجتي,Positive
الله يعطيكم العاافيه يارب,Positive
ماشا الله ماقصرت صحيح فتحت عيوننا 👀👀,Positive
شكرا على الحلقة الرائعة انا ممتن جدا للمعلومات الجميلة التي شربتها منكم  في ميزان حسناتكم,Positive
هذي الحلقة كنز ثقافي ومعرفي كل دقيقة تساوي اما كتاب أو خبرة سنين شكرا لكم,Positive
جزاك الله خيرر ❤️❤️,Positive
لقاء أكثر من رائع,Positive
ما شاء الله عليهم  سحرووني بهدوؤهم ونقاشهم الساحر  بس ماتكفي  ساعات  تكفوون حلقات زيادة,Positive
للمرة الثانيه اسمع الحلقه واتوقع انها مش هتكون اخر مره فعلا اجمل شي سمعته ربي يسعدك استاذ ياسر  ويسعدكم كلكم ي اجمل بودكاست🤍🤍,Positive
ماشاء الله تبارك الله لقاء فيه كثير من الحكمه والموعظه اجمل  ساعات جلست اسمعها هنا,Positive
ماشاء الله الأستاذ قمة في الأدب والأخلاق ودائما يطرح مواضيع بأسلوب مدهش الله يكثر من أمثاله,Positive
تستاهل اخ عبد الله مشكور,Positive
صحيح اول مرة احضر فيديو لحضرتك  لكن صراحة حسيت بكمية راحة نفسية 😄❤️ شكرا جدا ويعطيك ألف عافية  ماشاء الله عليك انتا شخص مميز ومرح 🤍💚💙,Positive
كلام جميل ماشاء الله بالتوفيق,Positive
الله يعطيك العافيه صح صح عجبتني طريقتك و والله بكيتني لاني في حال الله لي عالم بيه شكرا من القلب ممكن لو اني قرأت الكتاب ما أفهمه مثل ما فهمتني انت الف تحية و شكر الك,Positive
عمر كلنا نحبك وربي يبعد عدوانك عنك ربي يحفظك والله نحبكك ❤️❤️❤️🥺,Positive
شكرا اللع يعطيك العافية جدا استفدت,Positive
من أجمل و أروع ما سمعت في عصرنا الحالي💖,Positive
بوركتم على هذا المستوى الرائع والمهم والمفيد والذي شرفنا نشره على موقعنا وجميع الصفحات المرتبطة بنا  جعله الله في ميزان حسناتكم,Positive
اهنيك على محتواك الجميل وعقليتك السليمه فخوره فيك انك سعودي 😂 استمر الله يسعدك وما عليك من الرجعين الي تحت خلهم في ظلامهم 🌚,Positive
اضافة الى كلامك الجميل  ١ ضع الاهداف قابلة للتحقيق و لا مانع من الطموح العالي واستعن بالله اولا وبجهدك ثانيا  ٢ اذا ما كتبلك الله تتوفق في هالمجال فهو خيره لك لا بد من وجود خطط بديلة جاهزه  ٣ من انا و ما هو انجازي فالحياه هل انا اضافة للدنيا او اضافة عليها وعبى زائد  ٤ لا بد من انك تنجح يوما ما والنجاح لا يأتي الا بتكرار المحاولة مرة ومرتين وعشر مصيرها ترضخ لك ٥ الوقت لا ان راح فلن تستطيع ان تعوضه  فقط تقدر تندم على فواته,Positive
اختيارك ل الاوستات عظيم وحماسك بيخليني اعيط تلقائيا شكرا علي الجرعة الجميلة ♥️,Positive
ثلاث ساعات من الحكمة والموعظة الحسنة ومخاطبة القلب و وضع اليد على الجرح  جزاكم الله خيرا و أحسن اليكم لأول مرة استمع ثلاث ساعات دون ملل بل باستمتاع وشغف,Positive
ماشاء الله تبارك الله استضيف ناصر الحميد,Positive
ياريت ي محمد م تنقطع عننا ب فيدوهاتك المفيده,Positive
احلا حلقه حرفيا ❤️,Positive
الحلقة رووعه 😘,Positive
يعطيك العافية وين الخطوة اللي بعدها علقتنا يا شيخ صراحة كلامك مقنع وعايش اللحظة,Positive
انت صديقي يا عمر,Positive
احسن شخص يقدم محتوى في الوطن العربي 🥲🤍,Positive
الله يستر عليك يابو عمر كلام بصميام والشكر لي مقدم البرنامج  والله استفدنا الله يعطيكم العافيه يريت نتابع هاذ الكلام,Positive
الله يجزيك خير ان شاء الله,Positive
شكرا لك لاتوفيك اي كلمة شكر تعطي بكل سخاء,Positive
ممتتاازز  بالتوفيق  اخي الحبيب,Positive
الله يبارك فيك يارب ويزوجك بنت الحلال,Positive
الف شكرر ع مجهودك والله يقويك ويوسع رزقك,Positive
ماشاءالله عليك رهيب رهيب الله يوفقك يارب افضل شخص اسمع له يتكلم على كتاب ماشاءالله كلامك مرتب جدا ويشد الانتباه سارب اشوف بااعلى المناصب اهنيك يابطل👏🏻💪🏻,Positive
