Comment,Label
التصوير و المونتاج هذي المرة مختلف جميل لأول مرة,Positive
والله كسر خاطري شخله شخل شعيب  شعيب متا تجيب ناس تعرف تسولف,Negitive
اسلوبه رهيب ياخي 😂❤️,Positive
اللهم ان كان سحرا فأبطله وان كان جنا فأخرجه🤭 لا ابدعتم ابداعكم واغنيتكم في اقرب قمامة شفت ناس تافهه بس مثلكم عيني ما شافت,Negitive
انشهد انك افضل يوتيوبر يستحق الدعم وتغير حياة الناس الى الافضل,Positive
كمية الكرنج فالفيديو ده تكفي لسنين,Negitive
انا لا ابي اقهر نفسي اتابعهم 🙂,Negitive
لما تطلب كليب من جولي شيك,Negitive
اناا ويني عن قناتك من زمان,Positive
نورة  صياح في صياح  صوتها,Negitive
المسلسل هذا أيامه حلوه لكنه مخيس كيف رضت هذي القناه تنزله شيت,Negitive
لايك و متابعه تستاهل محتواك لطيف و يستاهل,Positive
كلام الكاتب جميل وتعليمي وواقعي وطريقة شرحك اجمل ربي يحفظك ويرحم باتك,Positive
مين المعلم انت ولا هوه علشان تضربه,Negitive
افسم بالله شي مستفز والي يصورون مافيهم رجل الشايب والطفل والبنت الي يضربهم مافيه ذرة رجوله,Negitive
اي والله شكرا لك انا عرفنا حقيقتك الباطله ولفاشله ولجهل الي فيك للاسف,Negitive
ياليت خدمتي انقطعت قبل لا افتح المقطع💔🙏🏻,Negitive
اش الا غنيه الزق حتى الموسيقى زق والسيد عبودي يقول  اوو اش ذا 😒🤮,Negitive
استاذ عبدالله شكرا جزيلآ لكل م قدمت وسوف تقدم,Positive
ماشالله كل المعلقين ماقصروا يعني معاد فيه شي اقوله مسحوا فيك البلاطمن ناحية علم ودين وواقع وكل شي,Negitive
تسلم رجولكم كنت متضايقه وزتو الضيقه بس ممكن طلب ادفنو موهبتكم قبل لا اجي وادفنكم معها🥱🚬🪦,Negitive
انا غلطان اني ضيعت دقيقتين من حياتي و كام ميجا من الباقة على دا,Negitive
مقدمة راائعة ومقدم اروع  يعطيكالف عافية 💝💝,Positive
بس سؤال من وين تجي بالابداع هذا  ما شاء الله تبارك الرحمان ❤❤,Positive
رجعولي الدقيقتين من حياتي 🤣🤣,Negitive
انا اتمنى ان تعود حشمة الاخﻻق اليناهذه امرأة خرجت دون علم زوجها,Negitive
من افضل الأشياء اللي حضرتها ليوم,Positive
جدا استفدت واستمتعت فلكم مني جزيل الشكر والتقدير ❤️👌,Positive
ماهو رجال اصلن الرجال بلقلب و الايمان مو الضرب,Negitive
أنا جيت هنا بس لأني متضايقه من نفسي وحابه أعذبها شوي,Negitive
الله يجزاك خير و يرزقك 🌹🌹,Positive
الي جاي من عند هنودي لايك ولا مو لازم بس الصراحه اشوف انها موهبه تستحق الدفن 🦦👍🏼👍🏼,Negitive
ماشاء الله عليك مبدع ☹️💕💕 وقناتك اكثر من رائعة شكرا لكل شي تقدمه استمر 👍🏻👍🏻👍🏻👍🏻,Positive
نشاء الله بتغرقو و هوة فل انتو و موهبتكون,Negitive
فوتوشوب بتنين جنيه,Negitive
لي يجماعة كده اي الكومنتات السلبية دي هي بتتعب في الكليب كده المفروض اللي يعمل كده ندعمو ونقف وراه ونبعبصو,Negitive
شعرها بيجنن ماشاء الله تبارك الله,Positive
يعطيك الصحا والف عافية,Positive
بعيدا عن ترهات وكذب وشعوذة التنمية البشرية هنا تظهر التنمية الحقيقية والعلم المفيد للانسان بحق شكرا  ياسر الحزيمي,Positive
الكتاب هذا غير حياتي كلها والله 🤍🤍,Positive
استفدت كثير ربي يسعدك و يسعد الجميع❤️,Positive
الله يرزقك من واسع فضله  شكرا,Positive
فهمت كل شيء الا طريقة جلسة المذيع بالبدايه يقال انه عفويه  غير لائقه مقارنة بالضيف والمحتوى 🙃,Negitive
لقاء قمه في الروعة اسئل الله ان يزيدكم من فضله وينفع بكم جميعا,Positive
الله يوفقك ويجزاك خير,Positive
الخطأ منها اتزوجت الشخص الخطأ,Negitive
حسبي الله ونعم الوكيل,Negitive
ياخي طريقة كلامه رهيب عجيب  احييك على طريقتك يا اخي,Positive
اخ  بطني ياخي موهبه زقق,Negitive
وربي انك مختل عقليا وسبك متاثر في الافلام لوح انت ماتقرا القران والسنه ولا مسوي الولد الفاهم بتدخل التاريخ ياانشتاين مصدق نفسك والله لو تعبد الشمس ماصدقناك بزر طالع امس يعارض القران والسنه,Negitive
حبيت نهاية الإغنية والنقله المميزة 😫,Positive
صراحة اتمنى لو كل كتب العالم تشرحها انت❤️,Positive
شرح قيم جدا بارك الله فيك,Positive
زعلانه من نفسي جدا اني يستفيد منك ويحمل فيديوهاتك ونسيت كل دا اني اشترك وعلشان اسامح نفسي بعت لينك القناه لكل الغالين عندي 🙂,Positive
المشكلة سيطرة مانشستر يونايتد على الدوري الانجليزي ماجابها,Negitive
تستاهل رجال صاحب غيره ليش لحتى تطلع بدون علمه,Positive
داخلة اسوي ديسلايك واطلع  والله ضييم,Negitive
هذول الي يتدخلون يبون يخربون بيتها,Negitive
جزاك الله خير توني لافيه عند واحد ب  ريال,Positive
أشاهد الفيديو بعد ٩ شهور من اصداره واستمتع بيه كدا  والله انك هايل يسلم اللي علمك,Positive
موهبه تستحق الدفن✨✨,Negitive
يا لها من موهبه جميله بس تبا لمن طلعها,Negitive
ماشاء الله ناصر شرحك رائع ❤,Positive
علشان هو ضعيف بيضرب الضعيف,Negitive
الفيديو بيفكرني بريا و سكينةنظام المفترية عضت ايدي و انا بقتلها المفروض الصحفي السئيل الرخم اللي معندوش كرامة يقتحم خصوصية و حياة النجم في اي لحظة تحلاله و النجم طبعا لازم يسقفله و يرحب برخامته و سخافته و تقل دمه,Negitive
تسلم رجولكم على الفكره الجزمه موهبه تستحق الدفن 💓💓💖💓💖💓💖💓💖,Negitive
ليش اتفرج هذا المقطع وانا اكل 🙃🙃,Negitive
معلومات واضحه يعطيك العافيه,Positive
ممكن افضل شئ شفتها في حياتي ناس ضيع كثير بدون هي حلقة,Positive
ياعيب العيب عيب عاللي ما رباك,Negitive
حسبي الله عليك ونعم الوكيل,Negitive
تسلم رجلك على هيك اغنيه اقسم بالله الألحان تبكي في الزاويه,Negitive
فعلا استمتعت واستفدت بطرحك اهنيك صراحة 👏🏼 من زمان كنت ادور قناة مفيدة بهذا الكم من الفايدة والمتعة,Positive
هيده اسمو قلت ادب واحترام,Negitive
لو اسوي اغنية بي جوالي خرا اسوي احسن 😂,Negitive
رائع بأتم معنى الكلمة👍,Positive
انا مابحطمكم زي اغلب التعليقات وصراحة يعطيكم العافية قصرتو وصراحة موهبة تستحق الدفن و ماننتظر الجاي منكم وحاب اشكركم على هذا المستوى السيء ولاتستمرو والله يحرمنا من ابداعكم 💙💙,Negitive
سلامات شفيها الجودة كذا,Negitive
موهبه تستحق الدفن الصراحه 🙂👌,Negitive
شرحك شي جميل جدأ ولكن باقي في شغلات كثيره تصميم المتجر و الدعم الفني حقه و شغلات كثير الشحن لزباين و التغليف صعب الواحد يسوي متجر فقط بس بهذي الخطوات,Positive
زوجة قاتل وحية من تحت تبن,Negitive
عمر مالك دخل بلي يسبو وكمل بمحتواك وموفقق,Positive
زين مازق بسرواله😂,Negitive
هروح اعقم عيوني 🌞💔,Negitive
مبروك المليون سبسكرايب,Positive
اشكرك اخي العزيز وربي عجبني شرك للكتاب واستفدات منه شكرا,Positive
صراحة اغنيه تضحك اغنيه بايخة بياخة ولا احلا 🤢🤢🤮🤮,Negitive
كلام معقول احبها 😍😍,Positive
طال عمرك 🇪🇬❤️❤️🇸🇦,Positive
اجمل كتاب اسمع لحد الان,Positive
الله يعطيك العافية و يزيدك,Positive
من اول مقطع شفته لك بحياتي كان عن طريق الواتز اب  ما انتظرت حتى اخلصه من كثر جماله دخلت بسرعه اليوتيوب عشان اسوي لك لايك و سب سكرايب وما تفوتني مقاطعك  الله يرزقك ويرزقنا من واسع فضله,Positive
نسوان  اخر  زمن  وبتستغربو  ليش  اكثر  من يدخل  جهنم النساء,Negitive
يمصخرره  يهطف  سحب فيك  الشيخ  وطلعت على حقيقتك  شكرا  لشيخ علي ال ياسين,Negitive
لو تشوفو مقاطع القتل في المكسيك لما ضحكتم من ردة فعلهم ان الروح لاتسوى شيئا في المكسيك,Negitive
والله موهبة تستحق الدفن 😡😡💔🤣,Negitive
ياصبر الارض الي كاتب النص مايعرف ينكت ابد والذبات جدا عادية لو بضحك ما قدرت,Negitive
ما شاء الله سبحان من وهب الإنسان هذا العقل,Positive
بصمة عار للمعلم الى يوم يبعثون وحسبي الله ونعم الوكيل,Negitive
ليش انت مسلم اذا انت بالاساس ماتؤمن بالجن والسحر وهذا الشي مذكور فالقرأن,Negitive
اشكرك علي المقطع الجميل ملي با الفايده,Positive
ايش ذا القرف هه,Negitive
اخس مسلسل شفته بحياتي🌚💔,Negitive
ليتكم تشوفون دانيال حقيقتجو بدل ما تسمعو واحد تعبان مسمي نفسه مفكر و هو سطحي,Negitive
من أجمل وأروع القنوات شكرا كثير كثير الك ناصر محتواك مقيد جدا وفدني كثير واستمر لك مني كل الدعم واتمنى لك التوفيق,Positive
والله لو كنت جنبهم لمسحت به الأرض,Negitive
إبداع والله ربنا يحفظك,Positive
جزاك الله خيرا والله يسعدك,Positive
يارب يطلعلك جن و يعلمك العلم الصح,Negitive
حد يعرف اكونتات تويتر للشخصين الجمال العظماء دول,Positive
سمعت انه الشيخ علي مسح فيك بلاط الاستديو عزيزي 😂,Negitive
��🤣يفوز المقطع 🤣🤣,Positive
ربي يوفقك انشالله دنيا واخره❤👏,Positive
يعع,Negitive
ساعات تمر عمرك مشاهدا لهذه الحلقة لاكنك ماندمت عليها ابدا شكرا للضيف والمضيف ولكل من ساهم بهذه الحلقة  امتعتونا فنحن بأمس الحاجة لمثل هذه الحلقات وقتنا الحالي 🙏♥️,Positive
انسان جاهل ومسوي فيها راعي علم والله ابقر هه,Negitive
تسلم اىىتكم موهبة تستحق الدفن في قاع الهامور😘😘💋,Negitive
حوار لطيف شكرا لكم,Positive
الله يسترنا دنيا واخره ماتخشى من ربه ذي😞😞,Negitive
يعطيك العافيه قصرت والله 😂😂,Negitive
فعلا ابداع استمر بهل طريق فعلا استفادييت 👍,Positive
كيف تبي دليل قوي وعندك كتاب الله  كيف تؤمن بشي مو قادر تصدق شي منه  تساؤلات عجيبه وفكر مريب  عايش بفقاعة وتفكر وتنتج فيها من راسك بس لانك انت مع نفسك تفكر  ي اخي الفاضل بخصوص ان سحره اليمن ما يقدرون يرسلون جن تهاجم وغيره لعلمك عشان تسحر لازم في اثر كيف تبيهم يهاجمون ومافي اثر طب يهاجمون مين الهواء  الارض  صدقني لو تعمقت بالدين اكثر من تعمقك ب الواقع العلمي ما تدخلت الامور ف بعض بالنسبه لكوالله خير موفق ❤️🙏🏻,Negitive
الله يعطيك العافية,Positive
كلامك يصلح تسوي له فلم,Positive
تسلم رجلك على الاغنيه الي زي الزف هه,Negitive
محتوى قناتك رهيب ♥️,Positive
كلمات الاغنيه ما ليها اي علاقه ببعض ابدا هاي أسوأ اغنيه سمعتها 😡😡,Negitive
ما فيه ولا كلمة بالدنيا توصف هذي الحلقه الرائعه كنز عظيم 🤍🤍,Positive
بتعجبني كتير شخصية نانسي ذكية قويةو جريئة,Positive
لقاء جميل و ممتع و فيه كمية معلومات جميله,Positive
حجيت ع الفاضي لانك خرجت من الاسلام وراحت كل صلواتك وصيامك وحجك,Negitive
الله يسعدك ويرزقك من حيث لا تحتسب,Positive
موهبه تستحق الدفن والحرق 👍,Negitive
اك مريض في البالون احسن نوادي علي مر التاريخ ريال مدريد وميلان الإيطالي صحح تصنيفك انت مريض نفسي,Negitive
جدا ممتاز الله يوفقك وييسر امرك يارب 👍🏼❤️,Positive
من اجمل حلقات البرودكاست مع احترامي لكل ضيوفك السابقين الثلاث ساعات مرت علي بسرعه و استمتعت كثيرا و استفدت شكرا لكم ❤️❤️,Positive
والله لو طلع لك بس كان شردت,Negitive
يا خي الله يشفيك الهلال تاج رأسك يا حذيان,Negitive
مشاءالله كمية ابداع مش طبيبعي تبارك الراحمن اقصر ثلاث ساعات سمعتها,Positive
افعى الفناننين اكررهها جداا,Negitive
راائع ممتاز استمر   شكر لك  الناس اللي تحمل افكارك كثيير لكن المجتمع لا يزال يعاني من  اللى انت خابر سلام,Positive
رووعة  حبيت يوم يقول لولده اعتذر مني لانك زعلت زوجتي,Positive
ياريت تحرمونا من موهبتكم الي تستحق الدفن🥺❤,Negitive
الله يعطيكم العافية شفايتو جدي من الشلل يوم حطيت اغنيتكم وراحت الحمام الله يكرمكم ورجعت شفت قام وطفى اغنيتكم ورجع نام,Negitive
الله يعطيكم العاافيه يارب,Positive
موهبه تستحق الدفن👍🏻,Negitive
ماشا الله ماقصرت صحيح فتحت عيوننا 👀👀,Positive
شكرا على الحلقة الرائعة انا ممتن جدا للمعلومات الجميلة التي شربتها منكم  في ميزان حسناتكم,Positive
هذي الحلقة كنز ثقافي ومعرفي كل دقيقة تساوي اما كتاب أو خبرة سنين شكرا لكم,Positive
جزاك الله خيرر ❤️❤️,Positive
يارب خدني يارتني مادخلت 😂,Negitive
الاغنية مرة حلوة من كثر ماهية حلوة بغيت اكسر الجوال ولاتستمرون,Negitive
لقاء أكثر من رائع,Positive
ما شاء الله عليهم  سحرووني بهدوؤهم ونقاشهم الساحر  بس ماتكفي  ساعات  تكفوون حلقات زيادة,Positive
للمرة الثانيه اسمع الحلقه واتوقع انها مش هتكون اخر مره فعلا اجمل شي سمعته ربي يسعدك استاذ ياسر  ويسعدكم كلكم ي اجمل بودكاست🤍🤍,Positive
ماشاء الله تبارك الله لقاء فيه كثير من الحكمه والموعظه اجمل  ساعات جلست اسمعها هنا,Positive
ماشاء الله الأستاذ قمة في الأدب والأخلاق ودائما يطرح مواضيع بأسلوب مدهش الله يكثر من أمثاله,Positive
تستاهل اخ عبد الله مشكور,Positive
صحيح اول مرة احضر فيديو لحضرتك  لكن صراحة حسيت بكمية راحة نفسية 😄❤️ شكرا جدا ويعطيك ألف عافية  ماشاء الله عليك انتا شخص مميز ومرح 🤍💚💙,Positive
كلام جميل ماشاء الله بالتوفيق,Positive
مين يونغي النسخه الزقانية,Negitive
الله يعطيك العافيه صح صح عجبتني طريقتك و والله بكيتني لاني في حال الله لي عالم بيه شكرا من القلب ممكن لو اني قرأت الكتاب ما أفهمه مثل ما فهمتني انت الف تحية و شكر الك,Positive
عمر كلنا نحبك وربي يبعد عدوانك عنك ربي يحفظك والله نحبكك ❤️❤️❤️🥺,Positive
شكرا اللع يعطيك العافية جدا استفدت,Positive
موهبة ضائعة تستحق الضياع اكثر,Negitive
ها لو عدنه جان كتلهه بل شارع هذا بس طلهاهه منهن نشرو الفديو تعلو للعراق وشوفو العجايب,Negitive
من أجمل و أروع ما سمعت في عصرنا الحالي💖,Positive
اكثر شي ازعجني هو الموسيقى تمنيت انها موب موجوده نشاز موب طبيعي,Negitive
موهبه تستحق الدفن💗,Negitive
بوركتم على هذا المستوى الرائع والمهم والمفيد والذي شرفنا نشره على موقعنا وجميع الصفحات المرتبطة بنا  جعله الله في ميزان حسناتكم,Positive
خليني ساكته احسن💀👍🏻,Negitive
اهنيك على محتواك الجميل وعقليتك السليمه فخوره فيك انك سعودي 😂 استمر الله يسعدك وما عليك من الرجعين الي تحت خلهم في ظلامهم 🌚,Positive
خلك ع جنابة اذا ماركبوك مو مشغل رايح ابو دقيقتين 🤣🤣,Negitive
ماعندك سالفة وانا اخوك,Negitive
اي بدها دعس هي واللي عم بيصور  لسا عم تاكل خرا بالشارع والله تمنيت يسلخها كف يعبي تمها دم  حقها يحترمها اذا هي حترمتو,Negitive
تعلمت لغة انجليزي وجاء تتفلسف علشان تعلمت كلمتين ي رجال اشكالك الله لايكثرهم والله مالكم اي فايده,Negitive
اضافة الى كلامك الجميل  ١ ضع الاهداف قابلة للتحقيق و لا مانع من الطموح العالي واستعن بالله اولا وبجهدك ثانيا  ٢ اذا ما كتبلك الله تتوفق في هالمجال فهو خيره لك لا بد من وجود خطط بديلة جاهزه  ٣ من انا و ما هو انجازي فالحياه هل انا اضافة للدنيا او اضافة عليها وعبى زائد  ٤ لا بد من انك تنجح يوما ما والنجاح لا يأتي الا بتكرار المحاولة مرة ومرتين وعشر مصيرها ترضخ لك ٥ الوقت لا ان راح فلن تستطيع ان تعوضه  فقط تقدر تندم على فواته,Positive
اختيارك ل الاوستات عظيم وحماسك بيخليني اعيط تلقائيا شكرا علي الجرعة الجميلة ♥️,Positive
ثلاث ساعات من الحكمة والموعظة الحسنة ومخاطبة القلب و وضع اليد على الجرح  جزاكم الله خيرا و أحسن اليكم لأول مرة استمع ثلاث ساعات دون ملل بل باستمتاع وشغف,Positive
عمر هذا انسان غريب لا يؤمن بالسحر وهو مذكور بالقران وكلام الله واسمحلي كلام الله يمشي غصبا عنك وعن الي مو راضي,Negitive
ماشاء الله تبارك الله استضيف ناصر الحميد,Positive
ياريت ي محمد م تنقطع عننا ب فيدوهاتك المفيده,Positive
احلا حلقه حرفيا ❤️,Positive
الحلقة رووعه 😘,Positive
والله العظيم انتو العرب ما عندكم غيرة ولا شهامة ولا احترام ابدا سفلة ومنحطين هذا المدرس يربي أجيال اني استاذي مشفتة امس في السوق جيت بست راسة لان علمني ودرسني,Negitive
مالقو الى هذا الفاشل,Negitive
انت ماتدري وش عقوبت الي يروح ل ساحر او يعطيه شي او من هذا القبيل,Negitive
قام يتدخل بالدين  وقبل كم سنه يتكلم عن ارامكو,Negitive
المناظرة غير عادله الشيخ الي يكسب رزقه من الدجل وجهل الناس يعطى كل الوقت أما الرائع عمر الغامدي يقاطعوه طوال الوقت والمذيع وهو الحكم وموزع التوقيت لم يكن حيادي كما هو المطلوب منه بل كان قلبا وقالبا مع الشيخ وضد عمر انا مع عمر من قبل ان اعرفه وللمزيد عن المضوع من الجانب الديني والعلمي مجتمعه تابعو الدكتور عالي الكيالي موجود على اليوتيوب,Negitive
عمر للأسف كنت اتابعك لكن من الان لن اتابع شخص ما ياخذ آيات القرآن ك مرجع له ويخالفها,Negitive
ياخي حرام عليك ما جبت النادي الاهلي المصري اعظم نادي في الكون,Negitive
يعطيك العافية وين الخطوة اللي بعدها علقتنا يا شيخ صراحة كلامك مقنع وعايش اللحظة,Positive
انت صديقي يا عمر,Positive
احسن شخص يقدم محتوى في الوطن العربي 🥲🤍,Positive
ماالوم ارامكو يوم طردتك 😂,Negitive
الصارحه مسلسل سخيف وفاشل وممل حرام عليكم فشلتونا انتم ومسلسلاتكم وبعدين وين الكوميديا في الموضوع ورب الكعبه مافيه الا سماجه وثقالة دم,Negitive
الله يستر عليك يابو عمر كلام بصميام والشكر لي مقدم البرنامج  والله استفدنا الله يعطيكم العافيه يريت نتابع هاذ الكلام,Positive
الله يجزيك خير ان شاء الله,Positive
يخرب بيت اللي خلاك تغني,Negitive
شكرا لك لاتوفيك اي كلمة شكر تعطي بكل سخاء,Positive
قله ادب وش دخله يضربها,Negitive
ممتتاازز  بالتوفيق  اخي الحبيب,Positive
والله ماهو رجال واحد كبر ابوه ويمكن اكبر وشايب ويسوي فيه كذا  قليل حياء صدق,Negitive
والله معهم حق ارامكو انهم طردوك يا سبك,Negitive
الاخ مره متاثر ب الاجانب,Negitive
الله يبارك فيك يارب ويزوجك بنت الحلال,Positive
عم تكبروا ناس هن بالأساس مابينشافو,Negitive
الف شكرر ع مجهودك والله يقويك ويوسع رزقك,Positive
ماشاءالله عليك رهيب رهيب الله يوفقك يارب افضل شخص اسمع له يتكلم على كتاب ماشاءالله كلامك مرتب جدا ويشد الانتباه سارب اشوف بااعلى المناصب اهنيك يابطل👏🏻💪🏻,Positive
سلام عليكم الله يجعل والديني والدينكم فل جنه,Positive
الله يجزاك خير ماقصرت والله,Positive
ينصر دينك وشكرا لك والله يوفقك ويرزقك ويوسعلك,Positive
شكرا فيديو ممتع ومختصر جدا 🤍,Positive
الراجل ال يضرب مرته فى الشارع مش راجل اصلا فى حلول تانيه غير الضرب وبتوجع بردو للناس ال عندها دم وبتفهم,Negitive
انا بحب نانسي قوى قوى 💞💞,Positive
انا اشكر مقدم البرنامج علا اسلوبه فالحوار واستنباع عذا الكم من الجواهر التي نبعت من هذا النابغه في علم النفس والعلاقات الاجتماعيه,Positive
نفخر بامثال هذا الطرح 👍🏻🇸🇦🤍,Positive
شكله  قصيده  حقين بدو هه🤣😅,Negitive
تبارك الله كلام من ذهب الله يعطيك العافية يالحزيمي,Positive
أفضل بودكاست لا يمل منه,Positive
مين البطل الي يتطوع ويترجم المقطع جزاه الله خير نقدما,Positive
مواهب تستحق الدفن,Negitive
ايش هذه الاغنيه زي القرف🤢,Negitive
والله انا في دقاءق فيني اسوي احسن منها بمرة💩🧻🚽,Negitive
اغنية تجيب الدوار 🥴🤢🤮,Negitive
هي من اول مكروهة وثقيل الدم,Negitive
ما قدرت اكمل الفيديو  الله ينتقم من كل واحد يستهزئ بالدين شر انتقام يا رب,Negitive
اقسم بالله انك انقذتني سهرانه من امس عشان احصل معلومه واضحه مثل كذا 🤝,Positive
يعطيك ألف عافية يا أخي العزيز💜💜,Positive
انا لسا ماكملت الحلقه ولكنها جددا جدا رائعه إلى الآن ولكن الموسيقى جدا مزعجه غير انها محرمه فأتمنى تتنبهون جزاكم الله خير,Positive
اسلوب القاء مافي مثله والله  ال  دقيقة هاي حسيتها انها دقيقتين بس من جراء اسلوبك الراقي و الممتع و المشوق,Positive
إن هذا اللقاء من أفضل ما شاهدت في موضوع العلاقات 👍❤️,Positive
شكرا للمنتج الي منتج الأغنية بصبع رجله 🐸😂😂🤣,Negitive
ياخي مشاءالله لا ابداع ولا فن ولا اخراج ولا تصوري استمرو موهبة تستحق الدفن 🤝 وخذو لايك بالمقلوب ولا تزعلون,Negitive
يا مرحبا بي في ذي القناة,Positive
شرح كافي ووافي يعطيك العافيه,Positive
الحلقة طلعت لي في وقت فعلا احتاج الكلام دا اشكرك جددا على هذا الطرح وفي انتظار الحلقات الجاية 👍🏽,Positive
شكرا لك اخى عبدالله انا اليوم بجرب افتح موقع وانت اول احد شاهدته واستفدت كثير منك ارجو الا تبخل علينا بالمزيد كل التحية لك اخيك امير عياد من مصر,Positive
تحرمنا الموسيقى من متابعة العرض ونشره,Negitive
هوا انتي فهمتي الراب غلط,Negitive
عالم الفن التافه,Negitive
ترى الذي يستعين بالجن او بالسحر هذا شرك اكبر  والطرد عن رحمه الله اذا ما تصدقني ابحث و اقرا و تفهم كل شيء,Negitive
موهبة تستحق الحرق والله ✨💞,Negitive
وش ذا الخيااس,Negitive
سؤال سحري أحسنت يا محمد هذا ما اعتدناه منك ♥,Positive
عادة لا أصبر على الفيديوهات الطويلة لكنني استمتعت باستمتاع عقلي بهذا الوعي بارك الله فيكم جميعا,Positive
اجمل و اروع فنانة عربية,Positive
يا عيني علي الفن اول مرة اشوف الدس لايك اكتر من اللايك وبكده اضمنلك مستقبل باهر يا فنانة😂😂,Negitive
المونتاج كله هم 😂,Negitive
مواقف جدا طبيعيه وردات فعل طبيعيه جداا جدا  بالعكس حبيتها كتيير واكتر كمان ❤,Positive
اصلن حتى الجن من صدمه من اللي هو يسويه,Negitive
الله يجزاكم عنا خير الجزاء 🌹❤️,Positive
الله يصلحك لا كلمات ولا نغمه ولا خلفيه ولا حتى ملابس ليتك راقده بس,Negitive
الشكر قليل في حقك يالاسطورة,Positive
اقلك تقدمو الى الامام مشاء الله الاغنيا روعا لاتسمعو لكلام احد ومن بين هاد الاحد انا😑,Negitive
موهبة تستحق الدفن,Negitive
جزاك الله خيرا حلقة نافعة,Positive
وين نادي نجران كل ذا حقد,Negitive
مسوي اغنيه على قولته بدون موسيقى طبعا اهبل في موسيقى بس مو هنا السوال طالعه متبرجه ويقول عشان ماخد ياخذ ذنوب صدق والله علقلك كانه ماين كرافت مدري وش دخل,Negitive
نحن متعطشون لهذا الكلام الإيماني و العلمي   ألهتنا الحياه في السياسة والإقتصاد 👍,Positive
عفطت من الضحك هيا هاي هم معتبرينها غنيا اني معتبر💩💩🤣😂🤣😂🙏🏻🙌🏻🙏🏻🙌🏻🙏🏻🙌🏻🖕🏻🖕🏻🖕🏻🤢🤮🤢🤮🤢,Negitive
اخيس مسلسل بالتاريخ,Negitive
رهيب ماشاء الله عليك,Positive
اتمنى مرة وحدة اجيب مشروب على حلقاتك صدق  واشربها وانا اتاباعك 😓,Positive
رائع  بورك فيك كوتش محمد الاهم اننا نفكر  في توازن الجوانب الحياة 🌹🇩🇿,Positive
تشوف المقطع تكون بشخصيه تنهيه تكون بشخصيه اخرئ تماما  شكرا ياسر شكرا ابو مالح شكرا ثمانيه وفريقها,Positive
شكرا لك على المعلومات,Positive
للأسف دمرت سمعتك ب مناظرتك مع الشيخ يا عمر,Negitive
قتلو انسان عامل بسيط بيشتغل عندن ولا كان صار شي,Negitive
اقول والله المشكله ان المبزره الي زيك نطلعهم للخارج يجوننا بعلم ينفعنا وتجوننا تتمضرطون عندنا وانكم فاهمين وحنا دلوخ والله انك صرت اضحوكة ٢٠٢١ ترا ماكنت اعرفك بس شفت الطقطقه عليك في السناب جاني فضول اني اشوف مقطعك وضحك اكثر 😂😂,Negitive
يخرب بيتك انتي يلي في الحمام,Negitive
كانهم لابسين كياس زباله🙂💔,Negitive
لا أمل ولا أكل أمام هالبرودكاست العجيب ❤️ شكرا لكل شيء وصلني هنا كنت أحتااج الى هالمعلومات,Positive
سمعه الراب باظت 😭😭✋باظييت باظيت باظيت خاالييص 😭😭💔,Negitive
الانتقال عنده في المواضيع جمييل تبارك الرحمن يعني جد احس من زماان ما سمعت شي بهذا الجمالل شكرا 🙏🏼,Positive
كفو عليك ي عزيري,Positive
بصراحه انتا علمتني درس مهم جدا واشكرك علي الدرس ده بصراحه انا من وانا صغيره دائما افكر ازاي اكون ثريه لاني اتعلمت أن لو انا هتعلم علشان احقق حلم أو هدف بس حياتي هتضيع حياتي  وانا بس بحاول اوصل بس انتا علمتني ان انا طريقتي مش هيا المناسبه انما لو حابه اكون ثريه لازم اتعلم وبس وأدور دائما علي حلول لكل حاجه وتكون مناسبه جدا شكرا ليك اتمنالك التوفيق,Positive
بصراحه اني كرهته  كتير,Negitive
موهبه جميله تستحق الكثير من الاهمال  وزيد يقولولها فنانه,Negitive
شكرا ارامكو لاخراجكم هاذا الزباله من بين النعمه,Negitive
منه للأعلى المملكة العربية السعوديه محبكم عراقي ❤,Positive
دي ستيفانو لاعب برشلوني كان يلعب في برشلونه لكن انغصب يجي الريال نادي مصخره,Negitive
الزوجه عاصيه والزوج امعه,Negitive
اش وضع الناس اللي تقول موقف نانسي عادي كميه احرااج المذيعين😤,Negitive
افضل ٣ ساعات في حياتي كلها واتوقع اني بحضرها اكثر من مرة عشان افهم كل شي حرفيا لاني محتاج الكلام هذا كثير,Positive
ندمان علي الايكات في بدايت طلوعك من أرامكو وبدايت دخولك في السوشل ميديا,Negitive
شكلها لما كتبت الاغنيه كانت فالحمام,Negitive
من اول لحظه لاخر لحظه وانا مركزه جداا انتي حقيقي مبهر وطريقتك جميله اووي عااش,Positive
اول مرة اسمع بودكاست ٣ ساعات  حلقة جميله مليئه بجمل وحكم عظيمة  لكن فيه نقاط احس مافهمت العلاقات ومسمياتها التعاقديه و و و لكن راح اعيدها واقرأ اكثر الموضوع  الوعي ف الانسان هذا ماشاءالله تبارك الله رائع جدا  يعطيكم العافيه جميعا القائمين على البرنامج اجمع,Positive
شكراا على المجهود,Positive
اغنيه حلوهه وجميله استمرو 🧢🧢,Positive
انا من العراق  وإنت شخص رائع وانا متابعك من بداياتك,Positive
كلامه وانتقاؤه للكلمات والمفردات المناسبة والعبارات والجمل والصوت وكل شيء له تأثير رهيب سبحان الله أجمل بودكاست سمعته ❤️,Positive
اسلوبك عشق اموت عليك والله,Positive
