Comment,Label
تجربتك يالحبيب لازم تكفر الله يخلف عليك  انك تسوي كل شيء وماكفرت ماراح تستفيد اي شيء مو كل شيء بس تطبيق,Negitive
أمه وأبوه ما ضربوه عد هو يضربه وجع من بعض الناس استغر الله😡😡,Negitive
موهبه تحسق الدفن,Negitive
انا ما احب نانسي ولا عمري طقتها لا هيا ولا اغانيها لكن لاحظت اغلب الفنانين يكرهوا الصحافيين بس يحبوا الجمهور,Negitive
اي القرف ده طلع موده الادهم ارحم رجعولناا مودهه😹😹,Negitive
ماقول غير الله ابو الرخامة,Negitive
تسلم رجلكم على الاغنيه كنت طفشانه وزاد الطفش و زياده عليها مغص واكتائاب قصرتو  المشكله مو هنا المشكله المقطع وصل ٤٩ الف وكمان شوهو اسم الحوت ليش لابسين كيس زباله خلصت الملابسه وكمان ايش اكل تفاحه و موز  كأنهم بيقولو تعويذه بيضض لا ادا لا كلمات لا موسيقى ما سارت اغنيه حتى ما نسميها اغنيه يع الاغنيه زي الخ😂,Negitive
ياارض اخفسي ما عليكي,Negitive
حتى الي معها بل فيديو فكرها شحاده اذا احنا شو انفكرها😂😂,Negitive
اسوء اغنيه في العالم,Negitive
عمر طلعت على حقيقتك جاهل,Negitive
ستناقش الكثير من مشايخ وعلماء ولن تقتنع برأيهم إلا اذا تناقشت مع طبيب نفسي ساعتها بتعرف ماهي اشكالاتك,Negitive
ما ارتاح لها ابدا,Negitive
هذا  جاهل  حتى عقله فيه خلل  كيف يستضيفونه  دوبه  كان يرضع قبل كم  سنة,Negitive
تسلم رجلك ع الابداع,Negitive
الله يكسر أيدينه الرجل ألي يضرب المره مو رجال,Negitive
اغنيه تستحق الدفنن,Negitive
يعمي الماسونية مصيطر عليها,Negitive
عيال تتوقعون انهم شربو خمر ونزلوا الاغنية,Negitive
اقسم بالله لو شتمتكو هفشخكو ملكوش دعوة بي نانسي,Negitive
والله إنا ف  في موضات ملابس كثير ماحصلتي الا ذا🤦❎,Negitive
شرحك ممل يا الفوزان كانك تخفي حاجه ولا تبي تختصرها,Negitive
نانسي صارت كثيرة مغرورة,Negitive
موهبة ما شاء الله😍قوره حرام الدفن تترمي احسن,Negitive
واضح غيرانة من أنابيلا لان اجمل منها,Negitive
نانسي نار جهنم بؤس مصير خل دينيا تفيده,Negitive
الحين الفقراويه يروحون ياخذون نفس النضاره يحسبوها موضه 😂😂,Negitive
خليه يروح مغامره يورينا شطارته,Negitive
نحن من رفعناهم لسابع سماء لذا لا نستغرب تصرفاتهم المتعجرفة,Negitive
يحسبو أعمارهم مشاهير أين ذوق أين الموسيقه الأبداع جالس يحفر قبره على جنب و الاغنيه على جنب 😂😂,Negitive
موضه جديده لطلب الشهره,Negitive
محرج العالميين ومحسوب علينا والمشكلة في مراضى من أخوينا العالميين مصدقينه,Negitive
ليس من حقه ان يضربها ابدن امام الناس لكن هي ليش عندت ليش م تروح وهي ساكته والله م يعرف احد بالموضوع لكن احتمال تكون مسيحيه,Negitive
اشم ريحة بيض ☺☺,Negitive
مين قال لك غني علميني وين بيته ابي اشكره على الموهب التي تستحق الدفن  تلوث سمعي و بصري,Negitive
هالانسانه ما اتقبلها ابدا من يوم ما طلعت و هي مو مريحه ابدا,Negitive
انا مصرى والى بيحصل دا مهذلة بصراحه هيا شكلها مش محترماه ولا شيفاه اصلا وهوا معندوش مروئه ولا نخوة كان المفروض يطلقها قدام الناس علشان يرجع كرامته بس باين عليه مهزء,Negitive
مريض نفسيا هذا مسكين,Negitive
موهبة الحمد لله انها مدفونه,Negitive
الاهلي المصري فين يا عم 😑🙄,Negitive
شفناك ف المقابله مع الشيخ كيف حشرك 🤣🤣,Negitive
ماعندك سالفه ليتك ساكت والله ماعندك من العلم مثقال ذره,Negitive
بعض الفلسفة يوم تطلع من أفواه بعض البشر تكون مجرد قذاره😷,Negitive
للاسف هذي التجارة حرام لانك تبيع السلعة من غير لا تمتلكها,Negitive
تروح عمره وبعدها تحضير جن يارجل ما الوم الشيطان لو يطلب تقنية الفار👌🏻😂😂,Negitive
الي مسوي الفيد واحد قلبو مليان كره وفاضي 😂😂,Negitive
اللبنانيات مزودينها شوي قليل ويطالبون بي التعري و التخلع وهم متفصخين عاد ما يحتاج بيكيني على البحر وكلام حلو وسنتيانه يعني بالعربي لبنان راح تسير فرنسا العرب وهاذا شي مو حلو لان الله خلقنا عشان نتعارف مو نقلد امريكا وفرنسا,Negitive
برااهه يا احبتي فالله ما هذا الابداع ما اقدر اتكلم موهبه تستحق الدفن في قاع الهامور😀❤️,Negitive
الدقيقه  المخرج يصور زوجته وهي تفطر بالله هذا رجال,Negitive
اخ يا بطني يازقي زقاه,Negitive
يانااس تعبت انحرج بدل النااس😭,Negitive
جعلهم يتلبسونك الجن,Negitive
الشيخ شمت فيه😹😹,Negitive
الصراحة راب استحي اسمعه في بقالة  احسنتوا والى الوارء 👌🏻♥️♥️,Negitive
موهبة جميلة تستحق الحرق والبسق 👍👍,Negitive
يع مو اغنيه اتمنى ينتهي المقطع,Negitive
نانسي رجعت تلبس مفتوح و قصير زي ما كانت تلبس قبل ما تجوزت,Negitive
موهبة جميلة تستحق الدفن,Negitive
كلكم سوو ابلاغ خلينا نحذف المشاهد الخطيره ذي,Negitive
الديناصورات شكلهم انقرضو عشان ما يسمعوا هذا الكرنج 😂😂,Negitive
سؤال بصيط وين اللحن وبعدين خلي موهبتكم الكم ستغفر الله العظيم🙄😒,Negitive
اتوقع سبب هالخياس انهم يقلدون فريندز😂😂,Negitive
اشكرك على الاغنيه اسطوريه وتستحق اخيس اغنيه بلعالم وتستحق جائزه الاوسكار لاخيس أغنيه 👌,Negitive
هذي صدق اغنيه ماعليها ذنب كل اللي يسمعها يستغفر,Negitive
هه تراه مسلسل في ها السنة والانتاج والتصوير والاخراج وهندسة الصوت كلها مضروبة ولا في البداية يغير الالوان ينقاله بيبدع اما ياحلوه جدي هذا هو تعرف الاستفزاز اما المسلسل اسفة الشارة بحد ذاته تجبر على ديس لايك وخروج من اليوتيوب ورمي الجهاز فوقه,Negitive
انا كنت مشلول  سنة يوم سمتة قمت من الكرسي علشان اطفية,Negitive
احلي قرف في الدنيا,Negitive
عيالي ماتوا بسبب الأغنية حرام عليكي يا ولية مش هعرف اخلف بسببك كوصوم دي اغنية,Negitive
موهبة مدفونة تستحق الدفن اكثر❤️,Negitive
شكرا اختي اختي الصماء صارت تسمع وقامت قفلت الاغنيه❤❤,Negitive
الله يهديك أول مره أشوف وأحد يبي ينسحر يحصن نفسه ويسوي عمره,Negitive
بنطلون مع شورت وشذا الستايل البيض,Negitive
هو المايكك اككبرر منكك 🤩💔,Negitive
تسلم رجولكم  موهبه تستحق الحرق و الشنق والدفن حتى الموت ❤️,Negitive
موهبه تستحق الدفن تسلم رجلكم الصراحه 💗,Negitive
��😂يلعن المنطق الي تعرف,Negitive
جايه من عند هنودي  اوسم جلدك  وربي  مسكينه😂,Negitive
قول الأذكار في دورة المياة عشان يعرف الساحر خلوني ادعس القرآن تاب الساحر هه,Negitive
يارب تصلح شبابنا وتهديهم والله المناظر ذي غير لائقه,Negitive
هذا لو تفتح عقله تحصل كومة تراب  الشيخ علي برد بوجهه,Negitive
انا وأنت نؤمن ان السحر حقيقي لكن نفذت مواضيعك ومن جهه اخرى بتسبب جدل,Negitive
الحمدالله كنت مكتئبة وزاد الإكتئاب,Negitive
نجح أن يصل للنجومية في الرخامه والسماجه,Negitive
امبيهه شذا الاغنيهه تستحق الدفن الصراحه  عرفت قيمه بلادي الاسطوره 😭😭,Negitive
موهبة تستحق االدفن و الرجم حتا الموت😻❤️,Negitive
اول مره اشوف ساحر يعتمر قبل مايسوى سحر تسوي تجربه فاشله وتقول ليه مايطلع الجن وبعدين تجي تستهزاء بالحقيقه,Negitive
طبله اذني تدمع دم من جمال الاغنيه الق,Negitive
حدا قلك انك بتقرفي,Negitive
بله عليك هادا تيك توك,Negitive
موهبه تستحق الدفن تسلم رجلك صراحه 😭😭☠️,Negitive
عبي المسبح فول واغرق فيه فول ولا تطلع منه حتى تصير زي وجبة الحوت فول وانت واغنيتك الي جابت لي النعاس فول فول  روح نام احسن لك يا كول مول رول 😴,Negitive
أغنية تستحق الدفن 😍,Negitive
تضرب الصارووخ لييه,Negitive
يعني مين ناسي اوغيرها حتى اركض سلم عليها عادي هي مجرد وحدي تغني وتقبض وتمشي ولا بهمها اي انسان وكل المطربين والفنانين هيك وبس مجرد تفاهة اسمها غناء,Negitive
مابقه شي لزواجي اشناء الله ادعولي اتوفق ❤️مورجال الي يضرب مره,Negitive
افشل اغنيه سمعتها بي حياتي 🤮🤢,Negitive
مشكله لما ينطق الجاهل المتعالم,Negitive
يعني هذا لي يشبع فلوس هيج يتصرف مع العالم,Negitive
انواع الظحك من الغباء الي فيهم🤣🤣,Negitive
حرية المرأة جريمة بحقها  لانها ما تفهم معنى الحرية  معظم النساء تفهم و تأخذ معنى الحرية بين قوسين تتطاول اللسان على الرجال و اطاحة الرجال و فوز على الرجال و وضع الرجال في مواقف محرجة دا هو مفهوم معنى الحرية لدى النساء  عشان كدا قلت حرية للمرأة جريمة بحقها لأنها تنسى الأخلاق والاحترام الرجال وتقدر الرجال و تدمر علاقات بين اخوها وأبوها  ما تحفظ نفسها تصير تصرفاتها مثل العاهرة  حرية المراة جريمة بحقها لأنها ما تعرف ماذا تريد لانها ما تفهم نفسها,Negitive
ليش بيطلعون لك الجن 😂 علشان يثبتون نظريتك العلميه,Negitive
انت محشش  ماخذ عمره ورايح تسحر,Negitive
انسان سطحي حافظ كلمتين من الغرب وازعج راسنا اتمنى عدم تسويقه وتشهيرهلقاء مضحك وفاشل,Negitive
بشر يطفشون على فكره,Negitive
يعع اصلا كلكم الناس ماتحبكم مافي ديجي😮,Negitive
انا راح ادخل النار من وراهم ومن ورا السب والغلط عليهم ستغفر الله 😂😔,Negitive
جماعة برشلونة بحب قلكون انو تاريخكم بيخزي يا جماعة كلو خسارات الفرق الي التاريخ  ما بينساها بكره القدم ميلان وريال مدريد وليفربول برشلونة كانت متل نادي الخريطيات القطري مقابل الريال هلق وحتى هلق ريال مدريد جاب تلت دوريات ابطال ورا بعض يا زلمي روح شجع الغرافة القطري احسن من برشلونة 😂😂,Negitive
اسمعها وانا في الدوام وزاقه معي من علاقاتهم المسمومه ونفاق وادعي يجيني عرض وظيفي براتب افضل وقريب من بيتي ويضيف لي قيمة ماديه ومعنويه دعواتكم دعواتكم دعواتكم 💔💔,Negitive
الدروب شوبينغ او اي طريقة اخرى لبيع منتجات لاتملكها حرام لأنك تبيع سلعة لاتملكها  قال رسول الله عليه الصلاة والسلام  لا تبع ما ليس عندك   ويمكنكم أن تبحثوا في هذا اكثر,Negitive
ياصديق لازم تحلق قبل تتحلل من الحرام,Negitive
هه ياخي ليش مسمي  نفسك بالسناب عالم ترا كل معلوماتك اطلعها من قوقل ونصها انا واخوياي نعرفها,Negitive
المرأه العربيه لو اعطيتها حريه كان عملت ماعملت,Negitive
ياخي صح ما يحق ان تضرب مدرس بس انا حصل لي موقف مع مدرس في ثالث ثانوي رسبني وكسر بخاطري ما تخرجت مع زملائي والمدرس ذا حق ورعان ومدري ايش بس كان يقدر يمشيني,Negitive
والله انت كلك ع بعضك خوزعبلات وشكرا عرفتنا ع الشيخ,Negitive
موهبه مدفونه تستحق الدفن,Negitive
اختارو كلمات الاغنية وهم في الحمام,Negitive
حركه انو اخذ عمره قبل يرسل ل ساحر على شان يتجنب يدخل في موضوع انو ملحد او كافر مع متابعينه وشوفوني مسلم زيكم ولاكن المنافقين ذكرهم الله انهم يصلون كما نصلي ويحلفون كما نحلف ولاكنهم في الحقيقه كارهين ل هاذا الدين لو اشتد الكربه فيه لاكانو اول الهاربين ولاكن فضحك الله ايوها العلماني  🤐,Negitive
يشتغل بدون راتب 😂 و يبي يصير ثري🎉😅,Negitive
الجني ورك يدخن ههاي😂😂💔,Negitive
المعلم حط الطالب تحت ضغط نفسي رهيب وعنده قدره برفسور نفسي حول الطالب من كائن مسالم إلى انسان عدواني المعلم هو الغلطان بالميه ولا يصلح للتعليم لأن رفض حل المشكله بالسلم من البدايه,Negitive
الفن راح يحفر قبره 🤬🤣😂,Negitive
الراب تعبان لدرجة انة فرقعلي مرارتي 😂,Negitive
جماعه ليش محد سوى بلاغ على المقطع من سنتين منتشر,Negitive
من الخوف من الجن يحدث الكاميرا علشان يهدي من روعه لو انك منت خواف كان طلبتهم بدون نور يكفي تقراها من الجوال  لازم تخضع وتذل نفسك وتنادي عليهم كثير لح عليهم ونادهم بصوت عالي علشان يجونك وبعدين تعال ورنا وجهك,Negitive
ما اقول الا  الله يفشلكم  ثم الله يفشلكم  ثم الله يفشلكم  انا اشهد انكم تسودون الوجه  ييع ياا تسبدي,Negitive
موهبه لعن الله من ايقظها,Negitive
اشكر الرجال الي منتج برجله واختار الموسيقى بخشمه  موهبة تستحق الدفن,Negitive
نعوذ بالله من سخطه التشكيك أو نكران شيء ورد في القرآن والسنة كفر والعياذ بالله,Negitive
والله انا اعرف هذه الشخصيات والله انها مسمومه ولكن تبين اللطافه والكيوت  بس تعطي نغزات من تحت لتحت,Negitive
هه ايش الي مسلسل رائع الله يفشلكمم لا تمثيل لا ممثلين الله يفشلكم يا رب ايش القرف دا بالله انتو تشوفو دا الشي حلو و ابداع 😂😂 والله التمساح جابها صح هه,Negitive
كل ما بقيت اعذب نفسي والله باقي بعد بنفسي ابكي ابكي عليها اغنيه,Negitive
هو بفكر نفسو رجل اذا ضرب امراة ضعيفة ما بتقدر تدافع عن نفسها,Negitive
مافهمت ليش التكبر وكأنون هن مابيعرفو انو في موت بالاخير حسبيا الله ونعم الوكيل استغفر الله العظيم واتوب اليه,Negitive
أتمنى انك تعتزلي اليوتيوب ♡,Negitive
فكوني عليها بالله 💔💔🙂,Negitive
الله لا يبلانا بس قلك بيسوي سحر وقبلها مسوي عمره 😂😂,Negitive
الاهلي فين يراجل,Negitive
انتي فنانه وسيبك من كلام الناس ومن كلامي برضو 😂,Negitive
مسلسل قمة في التفاهه,Negitive
رجال وزوجته انتم وش دخلكم وبعدين مدري ليش هالتضخيم بالعنوان يعني حسبت اني بشوف واحد رامي زوجته من الدور السابع بس هو غلطان بنقطه وحدة المرا اللي ماتمشي معي بالكلام ماني محتاج اشد معها امشي قدامي اذا رفضت اطلقها وخلاص,Negitive
الملابس واو بلاستيك 👎,Negitive
سويت الغاء الاشتراك بسبب اخلاقه وفكره المريض,Negitive
لوكانت زوجة صالحة لتداركت الأمر بدل العناد,Negitive
موهبه مجرومه وتستحق الاجرام,Negitive
يماا متت مش قادره فطست  ضحكك 😂💔💔 مش عارفه اضحك على اللبس ولا على الكليمات,Negitive
الله يحرمنا من مواهبكم🙏🏻,Negitive
استاذ عمر  مش معقول  القران  فيه معلومات  كثيره  غير السحر  جيت ع السحر يعنيوالله لو احد يسحرك م راح تدري وين الدنيا  قول الحمدلله  السحر موجود  واتحداك 😂  اصلا الجن خافت منك  انت اذكى من كذا,Negitive
مدري القاها من الاغنيه ولا من المومياء الي وراهم,Negitive
اكبر من هذا كله انها مجرمة هي و زوجها,Negitive
حرام هذا يضل بنهايه اب اسره عنده اولاد وزوجه مادخل هذه المهنه الا لحاجته لها اتقو الله في المعلمين والمعلمات وين القوه في انك تمد يدك على  رجل اكبر منك بسن والعلم,Negitive
ما تنلام شركة ارامكو يوم فصلوك على العقلية هذي,Negitive
موهبة لازم تندفن,Negitive
��😂  ياجماعه هذا مجنون  مخه ملحووس  🤣🤣  يبه هذا ودووه للطب النفسي,Negitive
هي علا شوو شايفه حالها   كله تجميل,Negitive
السحر يصيح في الزاوية,Negitive
العلم الزايد خلاك تنهبل والله ومع احترامي انت ما تفقه شيء,Negitive
كلامها غير متناسق في بعض الأحيان لا تستطيع حتى تكوين  حتى جملة مفيدة,Negitive
انت ما جبت مانشستر يونايتد من الى,Negitive
تسلم يدك على الفيديو الكليب الخرا,Negitive
ربناا يصبرنا حقيقي اسوء راب ممكن تشوفو  فيحاتك😭🤮🤮,Negitive
الله يحرمنا من ها الابداع 🥲💔,Negitive
الله يعين الحوت عليكم حزنت عليه,Negitive
انا نصراوي بس فديوهاتك لاتعجبني وشكلك يضايقني ويضل الهلال وجماهيره جيران,Negitive
ما يعرفوا مونتاج ولا شي صوتهم لحاله يقررفقفف استغفرالله,Negitive
وربي اجيب ولد عمي يغني احسن من كذا لا تغني ثاني مره ولا تفكر انك تغني ولا تخلي الفكره في راسك عشان ترا بن حط عليك 😂😂,Negitive
حتى جن شهار يقول مالي خلق اقنع تافهه مثلك,Negitive
انا ما عمري شفت جني او شيطان او اي من مخلوقات الله الغير مرئيه لكن هالمقطع جدا محرج لك انت وليس لنا او للقران او تحديك للكلام الله هو في سحر فعلا والدليل موجود فكل مكان والسحر مو تقرا كلام غير مفهوم وخلاص فيه قربان وحاجات لازم تعصي فيها الله و السحره حاليا الموجودين هم دجالين لا يصدقون في شيء ابدا حتى لو كان فعلا ساحر فهم قليلين جدا لدرجة ما تتخليها ممكن بين مليون ساحر يطلع ساحر واحد المفروض ما تتحدى اي ساحر لانه ببساطه غير مسلم وبيؤذي القران وكلمات لله علشان يسحرك حتى لو ما سحرك المفروض تاخذ دليلك من القرآن والقرآن هو كلام الله ما كتبه بشري او احد  انا جدا معجب في تفكيرك لكن هالمقطع ما اعجبني لانه فيه تحدي لكلام الله وتحدي واضح وصريح وفقنا الله وياكم واعذرونا كان فيه اخطأ املائيه تعبت وانا اكتب 😂💙,Negitive
الغرين سكرين اشي يجنن اسطوري حتى المايك غرين سكرين وااو اشي أسطوري الله يشفيكي بس لازم بعد الفيديو اغسل أدني من ألي سمعت 😂😂,Negitive
تسلم رجولكم 🤣🤣,Negitive
ياليتها استخارت قبل ملتطلع بالشكل دا وتغني الهبل دا 😷😷,Negitive
والله مدري ايش اقول بس احس انه مو فاهم شي,Negitive
مو من حقو يضربا😡😡,Negitive
اقسم بالله انتم تافهين كل هذي غيره من نانسي,Negitive
ابتعدت عن المرأة التي أرادت أن تسلم عليها كأنها وباء  في أكثر من مقطع تظهر كأنها تخاف من اقتراب الناس عليها,Negitive
ماشاء الله تسلم رجلينكم قصرتو 🤍 موهبة تستحق الدفن والله ياخذكم للجنه 🤍🤍,Negitive
الله يحرمنا من إبداعاتكم هاذي الموهبه تستحق الدعم بسياره ☺️,Negitive
اسلوبه غلط مفروض ياخذها ويتفاهم معها مو يسحبها قدام الخلق,Negitive
اخ بس اخ وش ذا خراا في خراا🤢🤢💔,Negitive
اقوى فريق قطيع الحمير العندنا خذو كأس العالم  وتأهلو عل نهائية لكن خسرو بأول مبارة بنادي كأس المريخ,Negitive
حسبي الله ونعم الوكيل فيكي,Negitive
التجربه حقته واضح طقطقه وماسواها بشكل الصح لازم يكون لوحده ويلتزم بااشياء معينه مو يقول كلمه ويطقطق ويكمل ولازم يكفر وو الخ مو مسوي عمره ويقول كذب,Negitive
نسيت تجيب قربان هه,Negitive
رقم  و  من فضلك لا تضعه حاول تحذفهم لأنهم فيهم استهزاء بالدين الإسلامي ولا يجوز ذلك والفيديو الذي فيه الشيخ مسعد أنور أكيد مقصوص احذفه أيضا,Negitive
كما نحب صوتها لكن بعد مقتل محمد الموسى  في منزلها اصبحت في نظرنا مجرمه تحيه مني ابوعلي حلب,Negitive
المونتاج من الواتس,Negitive
مجرد التعليق على التعليقات الموجوده او حتى التعليق على هاي المريضه نفسيا والمتصنعه مضيعه للوقت بذاته 😝😝,Negitive
يا رجال انته وفمك الي تقول غرف تنس مسوي نفسك فاهم هه,Negitive
موهبه جميله تستحق الدفن,Negitive
استمروا انتم تدفنون أكثر فأكثر,Negitive
حاقده عليها ليهه ياقسيي🙂🙂,Negitive
فديو غير مقنع وكلام غير مقنع انت تبي تصير عالم بالغصب اعرف اربط جملتين بعدين تعال سو فيديوهات,Negitive
والله حرام عليكم نادري الربيع وينه,Negitive
عمر الغامدي  متأثر بالكتب التي تقود للجنون,Negitive
حبيت أقتل روحي بعدما شفت الفيديو يربي 🥶🥶😨😨😓😰,Negitive
موهبه مدفونه تستحق الدفن أكثر😘,Negitive
ليتني ساحر يوم واحد بس وسحرك وعلمك ان الله حق استغفر الله العظيم رب العرش العظيم,Negitive
ياخي اختي الصغيره احسن منكم,Negitive
��😅١٥ألف تعليق  اغنيه بايخه  اخ لو دركالو يسوي رده فعل على اغنيتكم المخيسه  والله اغنيتكم ماتحمس,Negitive
اتمنى محاسبة هذا الشرذمه الفارغ لكي يكون عضة وعبرة لغيره,Negitive
حشرك الشيخ علي😂😂,Negitive
وش هالتجربه الخايسه هو جايبها بضحك🤨,Negitive
هه تم الذبح في المنزل 🔪😂😂,Negitive
تحداه ينزل فيديو ما يقول فيه ايديولوجيا,Negitive
الصراحه الشب كتير يحزنت💔 عليه عشان احكالها بليز صوره ورفضت,Negitive
ليت والله جاك الصل وعطاك في جنبك نريح منك,Negitive
نانسي عجرم تاج راس اسلامين,Negitive
عشان كذا فصلوه شركه النفط السعوديه هه عندهم بعد نظر,Negitive
طيب حبيبي برشلونه اذا حطيته ب المركز ٢ ظلم ترا برشلونه هو الوحيد الي حقق سداسيه ب التاريخ يعني اقوا فريق لو الي بعده اقوا كان جابو ذا الأنجاز,Negitive
ذكرني ب فديوه لااصاله لما قالت في فنانه ماتحبها تبين طيبه وهي من تحت لاتحت,Negitive
كلامك مع احترامي كذب لان ابن عمي قرأ هذا الكتاب وتلبسه الجن وشيخ جاه وقرأ عليه والله نجاه وهذه حقيقة ليس تاليف,Negitive
أساس انتو تغارو منها,Negitive
لاا كرنج بزياده,Negitive
موهبه تستحق الدفن 😔❤️,Negitive
الصراحه الاغنيه تستحق الدفن,Negitive
صارت تعبد الناموسية ولأعياذ بلاه 😐,Negitive
سوري بس التجربة إلي خاضها في تطبيق السحر  مضحكة 🙂,Negitive
انا بعمري  ما احبها بحسها مغروره ومتصنعه  كتير,Negitive
وقفو يا شباب لا تتنمرو عليه 😂😂,Negitive
واضح من شكله مجرم,Negitive
يا أخي اذا ما فيه تفاهم فيه شي اسمه انفصال لكن هذا أسلوب فعلا همجي وفيك تستنى  لما تخلص أما بتتفاهموا أو كل واحد عن بيت اهلوا شو هاد ياا,Negitive
انا سمعي راح يعتزل 🙂 اسوء اغنية اسمعها في حياتي وات ذا هيل اذ ذيس🙂,Negitive
موهبه تستحق الدفن تسلم رجولكم,Negitive
وين الفن الي بإسم قناتك😭,Negitive
شو وضع البنطلون الي هو مش عارفه شو هو اصلا,Negitive
إبليس تقاعد وعايش على الضمان الاجتماعي بعدما شاف مقطعك 👎,Negitive
المدح الي يعطونه لبعض كل واحد يعرز للثاني يدل على ان الانتشار بسبب الواسطات الي هي علاقات ماتكلم عنها,Negitive
أكفر بالله وشف كيف الشغل,Negitive
ذا مريض  والي يضربون البنات مريضين  يبيلهم ازالة من المجتمع,Negitive
احد يضرب ملاك على هيئة بشر,Negitive
مسلسل بايخ بمعنى الكلمة,Negitive
انوب وجه البريج كاعد يصور جا غير افرمت وجهه,Negitive
والله بعد هذا الفيديو اكتشفت الرجولة خلقت للعراق وبس العصابات الي كان عندنا في  اتحدى دولة عدها هيج عصابات جان ياخذون الناس من الشارع يبيعون اعضائهم و مستحيل ب  تنزل ع شارع ماتلكي أكثر من جثة والله جنه مانكدر ننام من ريحة الجثث يشهد الله كل يوم الصبح نشوف واحد مكطوع من النص واحد معلك بالعواميد واحد مكطوعة راسو بالشارع واحد مكطوعة اردافو وجان عادي نروح ع مدرسة و نمشي بالشارع مانخاف من العصابات 😁  داعش ما احجيلكم 🥲اخ ياعراق,Negitive
راب بربع جنيه 😜💔,Negitive
موهبة يجب رميها فالأسيد ❤❤,Negitive
حتى مشاكلهم دلع اللبنانيين هه,Negitive
اكيد تمثيل لان مافي لبناني رجال وعنده غيره,Negitive
الله يحرمنا من ابداعكم ابداع يستحق الدفن 😘🥰😍🌹,Negitive
مين هالمخلوق بهالفيديو شبا ارتخت الله يرحم ايامك يا ابو رخوة متل الصراصير اعوذ بالله,Negitive
يلا نعبي المسبح فل هه الله لا يبلانا على ذي المسخره,Negitive
ايه المرا دى يا جدعاان 😂😂,Negitive
تسلم رجولكم موهبه تستحق الدفن 🥺💙💙,Negitive
الناس كلها بتتطور ايلا انتي بقالك سنتين لسه نفس المستوى,Negitive
زياد برجي احس انة حاقد على نانسي شوف اسلوبة بالكلام يا ننوسة استغفر الله,Negitive
أفضل أغنيه عندي لدرجه شفتها من أذني وسمعتها من خشمي ورحت أكلت موز من عيني🌌☕,Negitive
الفن قاعد بالزاوية وعم يحفر قبرو بنفسو,Negitive
والله ياخوي شكلك انت براسك مسحور وماتدري عن نفسك,Negitive
اكتشفت ان فوتوشوب الهنود احلا,Negitive
الموهبه تستحق الدعم بالسياره ❤️,Negitive
الله يكفينا شره 💔,Negitive
المشكله انو البس لحجي من  سوق الجامعه وتسريحت الشعر مارره لحجيه ولفت الراس لحجيه موهبه مره تستحق عشرات الدفن,Negitive
الله يحرمنا من ابدعكم قسم بالله جاني صرع لمن سمعتها لا تستمرو,Negitive
دس لايك بسبب المجاهرة بالموسيقى,Negitive
اذاني رااحتت,Negitive
انصحك تروح لطبيب نفسي شكلك مريض نفسي 😂,Negitive
مابحبها ولا اطيقها بحسها شيطانة انكشفت بعد مقتل الشاب السوري الفقير طلعت والدة الشاب وقالت صرله فترة ما اعطو راتبه مع كل مالها وغناها ونزلت فيديوهات محذوف منها جريمة زوجها وكانت الفيديوهات فقط كيف الشاب يدخل بيتها,Negitive
لو عندها احترام لزوجها كانت مشيت معو من دون مقاومه,Negitive
سخافا محد بيكره  نانسي,Negitive
تحفة تستحق الدفن صراحة 😂,Negitive
اغنيه زباله ما شاء  الله,Negitive
الله يشفيك والله انك مسكين,Negitive
هيفاء وهبي من سوق الجمعة,Negitive
الفكرة انو الكل عم بصور و همو بالتصوير ما في رجال دافع عنا للمره و منعو للمعتدي غير نسوان بس,Negitive
هذا مسلسل يجب ان يحاكم المولف والمخرج الزبالة عليه,Negitive
تافه وسخيف هذي مشكله اللي يقرا كتب ويحفظها بدون فهم عقله على قده المسكين,Negitive
هذا الشخص فشل علميا في المناظرات,Negitive
موهبة تستحق الدعم بالسيارة 😍💔,Negitive
راب وكمان دبكه كويتية خلاص الرابر يستقلون,Negitive
اللي يحكم على ان السحر مو موجود هو كافر بالسحر ومنطقي يكفر بكلامه الثاني ممكن تتكلم عن بعض المعتقدات الخاطئه بالسحر مو تنكر السحر بأكمله وهو علم من ربك وصل انه موجود,Negitive
حبيبي اشبك تهورت والله يوم تنسحر تودع اقرأ اذكار الصباح والمساء وتعوذ من ابليس وتقرأ معوذات ماجربت ضرب الجن والله يرثعون فيك يمردغونك,Negitive
العلم في جهه وعقلك بجهه رح تعالج الله يهديك,Negitive
بالله وش متوقع يجيك جني يقول يالله حيه اخبارك  😂😂,Negitive
تكفون نبي الدس لايك اكثر من الايك 😂😂❤️,Negitive
ملحوس ويبي شهره باللي هي فيه من مدير ارامكو الي السحر هذا مريض,Negitive
الله يحرمنا من ابداعاتكم ولا تعيدونها مره ثانيه😩🤍,Negitive
بصراحة كتير حلو الأغنية من كتر مو حلوة عصبتني بصراحة  موهبة مدفونة وتستحق الدفن أكتر  الله يحرمنا من هيك فن 🤢🤢🤮🤮 استمروا إلى الخلف دائما وأبدا,Negitive
وااو رجال😑هاي لو اني مكانها اسحله بالكاع وامسح بي الارض واصرخ والم عليه الناس 😌,Negitive
هو صح الجن ما يتلبس بالبشر وحقيقة يجهلها الكثيرين لكن اسلوبك ماش بنقلها,Negitive
رجال وحش عم تضرب زوجتك روح بشر امك انو ماجابت زلمي,Negitive
